iteration,total_steps,average_team_return,average_episode_length,average_red_alive,average_blue_alive,actor_loss,critic_loss,entropy,action_mean_abs,action_std,action_min,action_max,value_mean,value_std,nan_detected,opponent_policy,episodes_completed
1846,236288,-36.7401,331.7,0.00,2.00,0.000018,0.026910,0.427324,0.853323,0.637559,-1.000000,1.000000,-0.120434,0.118175,0,rule_nearest,708
1847,236416,-37.1122,334.3,0.00,2.00,-0.000012,2.103071,0.427456,0.858527,0.764871,-1.000000,1.000000,-3.362605,2.255211,0,rule_nearest,709
1848,236544,-37.1122,334.3,0.00,2.00,-0.000005,0.028699,0.427768,0.867588,0.629426,-1.000000,1.000000,-0.248283,0.042556,0,rule_nearest,709
1849,236672,-36.8781,330.5,0.00,2.00,-0.000001,1.532678,0.427987,0.852010,0.834088,-1.000000,1.000000,-2.663401,2.770253,0,rule_nearest,710
1850,236800,-36.8781,330.5,0.00,2.00,-0.000014,0.048455,0.428254,0.846264,0.812123,-1.000000,1.000000,-0.928421,1.507179,0,rule_nearest,710
1851,236928,-36.8781,330.5,0.00,2.00,-0.000002,0.017056,0.428659,0.856375,0.640974,-1.000000,1.000000,-0.111767,0.155427,0,rule_nearest,710
1852,237056,-37.0512,332.8,0.00,2.00,-0.000011,2.032465,0.429048,0.852971,0.772421,-1.000000,1.000000,-3.724602,2.464548,0,rule_nearest,711
1853,237184,-37.0512,332.8,0.00,2.00,-0.000004,0.038306,0.429534,0.853150,0.679718,-1.000000,1.000000,0.141806,0.609902,0,rule_nearest,711
1854,237312,-36.9803,325.8,0.00,2.00,-0.000011,1.493301,0.429993,0.851798,0.831330,-1.000000,1.000000,-2.605248,3.209716,0,rule_nearest,712
1855,237440,-36.9803,325.8,0.00,2.00,-0.000001,0.092791,0.430279,0.854073,0.835299,-1.000000,1.000000,-1.810787,2.152852,0,rule_nearest,712
1856,237568,-37.1463,326.9,0.00,2.00,-0.000055,1.520712,0.430249,0.862967,0.660153,-1.000000,1.000000,-0.411914,0.902313,0,rule_nearest,713
1857,237696,-37.1463,326.9,0.00,2.00,-0.000006,0.047160,0.429909,0.846518,0.761844,-1.000000,1.000000,-3.751083,2.732942,0,rule_nearest,713
1858,237824,-37.1463,326.9,0.00,2.00,-0.000020,0.012117,0.429522,0.857649,0.634030,-1.000000,1.000000,0.143910,0.088502,0,rule_nearest,713
1859,237952,-37.2466,331.4,0.00,2.00,-0.000070,2.026534,0.429042,0.853770,0.823107,-1.000000,1.000000,-2.392506,2.888789,0,rule_nearest,714
1860,238080,-37.2466,331.4,0.00,2.00,-0.000046,0.080541,0.428466,0.853127,0.832964,-1.000000,1.000000,-1.526281,2.157861,0,rule_nearest,714
1861,238208,-37.2466,331.4,0.00,2.00,-0.000089,0.012790,0.428708,0.852309,0.624015,-1.000000,1.000000,0.170955,0.122518,0,rule_nearest,714
1862,238336,-36.4766,332.0,0.00,2.00,-0.000036,1.572075,0.429555,0.852435,0.753884,-1.000000,1.000000,-3.583945,2.450812,0,rule_nearest,715
1863,238464,-36.4766,332.0,0.00,2.00,-0.000001,0.031541,0.430506,0.852194,0.635426,-1.000000,1.000000,-0.229201,0.043192,0,rule_nearest,715
1864,238592,-36.7261,335.1,0.00,2.00,-0.000006,2.070456,0.431218,0.855364,0.701808,-1.000000,1.000000,-0.871201,1.531123,0,rule_nearest,716
1865,238720,-36.7261,335.1,0.00,2.00,-0.000032,0.088131,0.431559,0.862416,0.785713,-1.000000,1.000000,-3.214283,2.547853,0,rule_nearest,716
1866,238848,-36.7261,335.1,0.00,2.00,-0.000040,0.055451,0.431714,0.844639,0.642295,-1.000000,1.000000,0.379202,0.060419,0,rule_nearest,716
1867,238976,-36.9695,334.7,0.00,2.00,0.000001,2.021563,0.432023,0.848140,0.813934,-1.000000,1.000000,-2.242875,2.970086,0,rule_nearest,717
1868,239104,-36.9695,334.7,0.00,2.00,-0.000075,0.068463,0.432419,0.850035,0.833845,-1.000000,1.000000,-1.944712,2.318506,0,rule_nearest,717
1869,239232,-36.9695,334.7,0.00,2.00,-0.000081,0.008336,0.432865,0.846844,0.633127,-1.000000,1.000000,0.030394,0.137058,0,rule_nearest,717
1870,239360,-36.9346,335.9,0.00,2.00,-0.000022,2.066158,0.433402,0.857273,0.839836,-1.000000,1.000000,-3.156967,2.829477,0,rule_nearest,718
1871,239488,-36.9346,335.9,0.00,2.00,0.000020,0.043928,0.434037,0.848745,0.808333,-1.000000,1.000000,-0.794912,1.666901,0,rule_nearest,718
1872,239616,-37.1325,328.5,0.00,2.00,-0.000011,1.570585,0.434577,0.849005,0.811497,-1.000000,1.000000,-1.716348,3.096936,0,rule_nearest,719
1873,239744,-37.1325,328.5,0.00,2.00,-0.000011,0.093389,0.434946,0.850767,0.836737,-1.000000,1.000000,-2.178136,2.091920,0,rule_nearest,719
1874,239872,-37.1325,328.5,0.00,2.00,-0.000009,0.017328,0.434861,0.839420,0.644986,-1.000000,1.000000,-0.267346,0.037951,0,rule_nearest,719
1875,240000,-37.5837,332.6,0.00,2.00,-0.000036,2.074081,0.434659,0.843439,0.824153,-1.000000,1.000000,-3.102879,3.023618,0,rule_nearest,720
1876,240128,-37.5837,332.6,0.00,2.00,-0.000040,0.069766,0.434204,0.852648,0.808694,-1.000000,1.000000,-0.581885,1.572810,0,rule_nearest,720
1877,240256,-37.1286,327.2,0.00,2.00,0.000009,1.510184,0.433725,0.837041,0.751068,-1.000000,1.000000,-0.965872,2.392344,0,rule_nearest,721
1878,240384,-37.1286,327.2,0.00,2.00,0.000007,0.077586,0.433441,0.855540,0.809416,-1.000000,1.000000,-2.752731,2.447294,0,rule_nearest,721
1879,240512,-37.1286,327.2,0.00,2.00,-0.000032,0.020621,0.433295,0.856624,0.647336,-1.000000,1.000000,-0.197583,0.107374,0,rule_nearest,721
1880,240640,-37.2940,326.9,0.00,2.00,-0.000056,1.560403,0.433114,0.843774,0.734080,-1.000000,1.000000,-3.580956,2.233287,0,rule_nearest,722
1881,240768,-37.2940,326.9,0.00,2.00,-0.000018,0.003116,0.432990,0.846303,0.629876,-1.000000,1.000000,-0.066831,0.034627,0,rule_nearest,722
1882,240896,-37.1269,331.4,0.00,2.00,-0.000017,2.052790,0.432899,0.851714,0.761732,-1.000000,1.000000,-1.306076,2.098493,0,rule_nearest,723
1883,241024,-37.1269,331.4,0.00,2.00,-0.000025,0.048720,0.432977,0.867233,0.818125,-1.000000,1.000000,-2.482641,2.288209,0,rule_nearest,723
1884,241152,-37.1269,331.4,0.00,2.00,-0.000061,0.026783,0.433091,0.855057,0.640663,-1.000000,1.000000,0.267530,0.066809,0,rule_nearest,723
1885,241280,-37.0223,331.2,0.00,2.00,0.000008,2.063862,0.432849,0.853433,0.836704,-1.000000,1.000000,-2.543507,2.814504,0,rule_nearest,724
1886,241408,-37.0223,331.2,0.00,2.00,-0.000006,0.062709,0.433017,0.849437,0.818272,-1.000000,1.000000,-1.220163,1.714246,0,rule_nearest,724
1887,241536,-37.2505,330.4,0.00,2.00,-0.000022,1.521034,0.433505,0.847455,0.692576,-1.000000,1.000000,-0.434724,1.435000,0,rule_nearest,725
1888,241664,-37.2505,330.4,0.00,2.00,-0.000014,0.053020,0.433936,0.840562,0.772061,-1.000000,1.000000,-3.312049,2.394356,0,rule_nearest,725
1889,241792,-37.2505,330.4,0.00,2.00,-0.000062,0.001886,0.434539,0.840768,0.637455,-1.000000,1.000000,0.023994,0.050907,0,rule_nearest,725
1890,241920,-36.7059,328.7,0.00,2.00,-0.000032,1.537156,0.435617,0.847054,0.830881,-1.000000,1.000000,-2.819568,2.712245,0,rule_nearest,726
1891,242048,-36.7059,328.7,0.00,2.00,-0.000075,0.359769,0.436753,0.851926,0.836870,-1.000000,1.000000,-1.371250,1.938125,0,rule_nearest,726
1892,242176,-36.6821,322.8,0.00,2.00,-0.000009,1.497738,0.438025,0.850173,0.712426,-1.000000,1.000000,-0.418161,1.769439,0,rule_nearest,727
1893,242304,-36.6821,322.8,0.00,2.00,0.000013,0.223343,0.438958,0.852418,0.780723,-1.000000,1.000000,-3.919151,2.812075,0,rule_nearest,727
1894,242432,-36.6821,322.8,0.00,2.00,-0.000015,0.002920,0.439264,0.848031,0.645025,-1.000000,1.000000,-0.109836,0.035550,0,rule_nearest,727
1895,242560,-36.3139,317.4,0.00,2.00,-0.000013,1.558323,0.439592,0.838243,0.778424,-1.000000,1.000000,-3.910087,2.865160,0,rule_nearest,728
1896,242688,-36.3139,317.4,0.00,2.00,0.000013,0.044229,0.440071,0.846590,0.722546,-1.000000,1.000000,-0.299798,1.081960,0,rule_nearest,728
1897,242816,-36.3139,317.4,0.00,2.00,-0.000020,0.045894,0.440174,0.846576,0.646567,-1.000000,1.000000,-0.246391,0.221508,0,rule_nearest,728
1898,242944,-36.3416,324.4,0.00,2.00,-0.000049,2.056641,0.439617,0.846112,0.758295,-1.000000,1.000000,-3.918461,2.681523,0,rule_nearest,729
1899,243072,-36.3416,324.4,0.00,2.00,-0.000011,0.004629,0.439043,0.851114,0.644835,-1.000000,1.000000,0.023534,0.087642,0,rule_nearest,729
1900,243200,-36.2700,317.6,0.00,2.00,0.000015,1.580097,0.438725,0.856789,0.780960,-1.000000,1.000000,-3.785073,2.881185,0,rule_nearest,730
1901,243328,-36.2700,317.6,0.00,2.00,0.000002,0.038901,0.438593,0.861912,0.717847,-1.000000,1.000000,-0.303073,0.916003,0,rule_nearest,730
1902,243456,-36.2700,317.6,0.00,2.00,-0.000033,0.069589,0.438813,0.850984,0.636046,-1.000000,1.000000,-0.375133,0.242460,0,rule_nearest,730
1903,243584,-36.5153,322.4,0.00,2.00,0.000002,2.295387,0.439376,0.854612,0.762153,-1.000000,1.000000,-3.537099,2.573837,0,rule_nearest,731
1904,243712,-36.5153,322.4,0.00,2.00,-0.000066,0.008030,0.439289,0.845683,0.628373,-1.000000,1.000000,0.203929,0.028843,0,rule_nearest,731
1905,243840,-36.2399,327.4,0.00,2.00,0.000011,2.066233,0.439029,0.842154,0.803892,-1.000000,1.000000,-1.864053,2.654752,0,rule_nearest,732
1906,243968,-36.2399,327.4,0.00,2.00,-0.000005,0.069680,0.439140,0.853560,0.835658,-1.000000,1.000000,-2.141993,2.064796,0,rule_nearest,732
1907,244096,-36.2399,327.4,0.00,2.00,-0.000011,0.007002,0.439194,0.849871,0.639315,-1.000000,1.000000,-0.089438,0.096426,0,rule_nearest,732
1908,244224,-36.0714,322.8,0.00,2.00,-0.000678,1.701160,0.438339,0.850510,0.747704,-1.000000,1.000000,-3.825942,2.384581,0,rule_nearest,733
1909,244352,-36.0714,322.8,0.00,2.00,-0.000032,0.022734,0.435883,0.844679,0.641484,-1.000000,1.000000,0.247828,0.049779,0,rule_nearest,733
1910,244480,-36.1939,323.2,0.00,2.00,0.000039,2.177395,0.434038,0.859327,0.777571,-1.000000,1.000000,-1.887213,2.470307,0,rule_nearest,734
1911,244608,-36.1939,323.2,0.00,2.00,-0.000007,0.248202,0.433037,0.857966,0.831021,-1.000000,1.000000,-2.629123,2.676225,0,rule_nearest,734
1912,244736,-36.1939,323.2,0.00,2.00,0.000012,0.011846,0.432462,0.853560,0.646812,-1.000000,1.000000,0.205924,0.065218,0,rule_nearest,734
1913,244864,-36.4498,322.6,0.00,2.00,-0.000028,1.696062,0.432731,0.842844,0.747045,-1.000000,1.000000,-4.299427,2.765495,0,rule_nearest,735
1914,244992,-36.4498,322.6,0.00,2.00,-0.000008,0.106415,0.433126,0.857397,0.638927,-1.000000,1.000000,-0.584360,0.074829,0,rule_nearest,735
1915,245120,-36.7678,323.1,0.00,2.00,-0.000037,2.118949,0.433151,0.848910,0.764556,-1.000000,1.000000,-0.999870,2.564148,0,rule_nearest,736
1916,245248,-36.7678,323.1,0.00,2.00,-0.000004,0.112493,0.433203,0.852507,0.810549,-1.000000,1.000000,-2.933740,2.917033,0,rule_nearest,736
1917,245376,-36.7678,323.1,0.00,2.00,-0.000008,0.004755,0.433370,0.852548,0.655105,-1.000000,1.000000,0.112486,0.031045,0,rule_nearest,736
1918,245504,-36.6644,324.8,0.00,2.00,0.000005,1.562788,0.433489,0.855115,0.765502,-1.000000,1.000000,-4.118903,2.790287,0,rule_nearest,737
1919,245632,-36.6644,324.8,0.00,2.00,-0.000007,0.055519,0.433466,0.846507,0.685557,-1.000000,1.000000,-0.314558,0.480855,0,rule_nearest,737
1920,245760,-37.0603,323.6,0.00,2.00,0.000004,1.539483,0.433539,0.849486,0.830573,-1.000000,1.000000,-2.577254,3.167084,0,rule_nearest,738
1921,245888,-37.0603,323.6,0.00,2.00,-0.000007,0.075347,0.433500,0.857344,0.837444,-1.000000,1.000000,-1.210577,1.819102,0,rule_nearest,738
1922,246016,-37.0855,317.7,0.00,2.00,-0.000023,1.518633,0.433272,0.842384,0.727056,-1.000000,1.000000,-0.806363,2.100533,0,rule_nearest,739
1923,246144,-37.0855,317.7,0.00,2.00,-0.000018,0.058494,0.433174,0.839539,0.792160,-1.000000,1.000000,-2.902817,2.389199,0,rule_nearest,739
1924,246272,-37.0855,317.7,0.00,2.00,0.000001,0.011452,0.433133,0.851367,0.646953,-1.000000,1.000000,-0.129306,0.112744,0,rule_nearest,739
1925,246400,-36.6890,319.6,0.00,2.00,-0.000031,1.511618,0.432757,0.846677,0.759942,-1.000000,1.000000,-3.700572,2.469568,0,rule_nearest,740
1926,246528,-36.6890,319.6,0.00,2.00,-0.000014,0.040291,0.432363,0.849444,0.660074,-1.000000,1.000000,-0.017380,0.252804,0,rule_nearest,740
1927,246656,-36.6890,319.6,0.00,2.00,0.000004,0.070775,0.432141,0.846673,0.647212,-1.000000,1.000000,-0.303653,0.301488,0,rule_nearest,740
1928,246784,-37.0068,319.8,0.00,2.00,-0.000017,2.117818,0.431986,0.851930,0.750301,-1.000000,1.000000,-3.759298,2.735999,0,rule_nearest,741
1929,246912,-37.0068,319.8,0.00,2.00,-0.000050,0.023379,0.431841,0.851547,0.635544,-1.000000,1.000000,0.309947,0.094783,0,rule_nearest,741
1930,247040,-37.0263,317.4,0.00,2.00,0.000019,1.550433,0.431647,0.846158,0.832291,-1.000000,1.000000,-3.175025,2.939311,0,rule_nearest,742
1931,247168,-37.0263,317.4,0.00,2.00,-0.000032,0.051480,0.431866,0.851850,0.816066,-1.000000,1.000000,-1.140228,1.572812,0,rule_nearest,742
1932,247296,-37.0263,317.4,0.00,2.00,-0.000004,0.013742,0.432299,0.854652,0.639466,-1.000000,1.000000,-0.121581,0.150379,0,rule_nearest,742
1933,247424,-37.4431,322.6,0.00,2.00,-0.000029,2.017105,0.432768,0.843996,0.759058,-1.000000,1.000000,-4.066579,2.673664,0,rule_nearest,743
1934,247552,-37.4431,322.6,0.00,2.00,-0.000042,0.066904,0.433585,0.845421,0.649953,-1.000000,1.000000,0.351479,0.121453,0,rule_nearest,743
1935,247680,-37.0209,319.5,0.00,2.00,0.000005,1.519442,0.434450,0.839811,0.790866,-1.000000,1.000000,-1.603764,2.847982,0,rule_nearest,744
1936,247808,-37.0209,319.5,0.00,2.00,-0.000058,0.347435,0.434655,0.847844,0.825425,-1.000000,1.000000,-2.396894,2.356027,0,rule_nearest,744
1937,247936,-37.0209,319.5,0.00,2.00,0.000012,0.038475,0.434763,0.844179,0.640709,-1.000000,1.000000,-0.317700,0.103397,0,rule_nearest,744
1938,248064,-36.7255,324.4,0.00,2.00,-0.000004,2.043091,0.435167,0.849882,0.832462,-1.000000,1.000000,-3.023381,2.684031,0,rule_nearest,745
1939,248192,-36.7255,324.4,0.00,2.00,-0.000023,0.049096,0.435618,0.852517,0.797967,-1.000000,1.000000,-0.601453,1.559241,0,rule_nearest,745
1940,248320,-36.7255,324.4,0.00,2.00,-0.000020,0.010677,0.436250,0.838876,0.626769,-1.000000,1.000000,0.050431,0.148629,0,rule_nearest,745
1941,248448,-36.9088,324.4,0.00,2.00,-0.000041,2.107464,0.436958,0.846888,0.741824,-1.000000,1.000000,-3.838066,2.245035,0,rule_nearest,746
1942,248576,-36.9088,324.4,0.00,2.00,0.000027,0.001283,0.437364,0.838625,0.640863,-1.000000,1.000000,-0.039028,0.025406,0,rule_nearest,746
1943,248704,-36.8065,323.1,0.00,2.00,-0.000036,1.520693,0.437964,0.844878,0.834785,-1.000000,1.000000,-2.969766,3.115934,0,rule_nearest,747
1944,248832,-36.8065,323.1,0.00,2.00,-0.000018,0.173007,0.438821,0.852371,0.824000,-1.000000,1.000000,-1.352216,1.978679,0,rule_nearest,747
1945,248960,-36.8065,323.1,0.00,2.00,0.000020,0.053645,0.439500,0.852044,0.643091,-1.000000,1.000000,-0.207491,0.326302,0,rule_nearest,747
1946,249088,-36.5237,327.1,0.00,2.00,-0.000031,1.546408,0.439460,0.852451,0.754389,-1.000000,1.000000,-3.703576,2.543327,0,rule_nearest,748
1947,249216,-36.5237,327.1,0.00,2.00,-0.000035,0.029259,0.438858,0.851141,0.640011,-1.000000,1.000000,0.321804,0.076821,0,rule_nearest,748
1948,249344,-36.3111,332.2,0.00,2.00,-0.000009,1.601246,0.438242,0.853955,0.765701,-1.000000,1.000000,-1.451303,2.438411,0,rule_nearest,749
1949,249472,-36.3111,332.2,0.00,2.00,0.000004,0.080401,0.437925,0.860922,0.819398,-1.000000,1.000000,-2.904262,2.535537,0,rule_nearest,749
1950,249600,-36.3111,332.2,0.00,2.00,-0.000063,0.005622,0.437569,0.844835,0.654142,-1.000000,1.000000,0.073694,0.055625,0,rule_nearest,749
1951,249728,-36.2693,333.3,0.00,2.00,0.000004,1.582323,0.437086,0.851447,0.781914,-1.000000,1.000000,-3.251101,2.624549,0,rule_nearest,750
1952,249856,-36.2693,333.3,0.00,2.00,-0.000018,0.078718,0.436808,0.840146,0.704423,-1.000000,1.000000,-0.409759,0.659631,0,rule_nearest,750
1953,249984,-36.2693,333.3,0.00,2.00,0.000018,0.004303,0.436650,0.848193,0.629718,-1.000000,1.000000,-0.130163,0.043088,0,rule_nearest,750
1954,250112,-35.8896,332.9,0.00,2.00,-0.000005,2.401854,0.436723,0.858369,0.761638,-1.000000,1.000000,-3.034773,2.225676,0,rule_nearest,751
1955,250240,-35.8896,332.9,0.00,2.00,-0.000024,0.007429,0.436971,0.846535,0.640053,-1.000000,1.000000,-0.016170,0.029158,0,rule_nearest,751
1956,250368,-35.7955,331.7,0.00,2.00,-0.000005,1.572070,0.437086,0.854586,0.825807,-1.000000,1.000000,-2.740280,2.434736,0,rule_nearest,752
1957,250496,-35.7955,331.7,0.00,2.00,-0.000046,0.220457,0.437516,0.851810,0.775495,-1.000000,1.000000,-0.870305,1.349438,0,rule_nearest,752
1958,250624,-35.2334,327.9,0.00,2.00,0.000035,1.510807,0.438023,0.851490,0.733359,-1.000000,1.000000,-0.779807,1.844464,0,rule_nearest,753
1959,250752,-35.2334,327.9,0.00,2.00,-0.000017,0.055743,0.437939,0.856035,0.804464,-1.000000,1.000000,-3.049691,2.553872,0,rule_nearest,753
1960,250880,-35.2334,327.9,0.00,2.00,-0.000001,0.004971,0.437765,0.852226,0.646211,-1.000000,1.000000,0.092385,0.070017,0,rule_nearest,753
1961,251008,-35.4520,326.2,0.00,2.00,-0.000011,1.631770,0.437999,0.839175,0.759196,-1.000000,1.000000,-3.869287,2.430980,0,rule_nearest,754
1962,251136,-35.4520,326.2,0.00,2.00,-0.000064,0.043280,0.438561,0.853490,0.665529,-1.000000,1.000000,-0.170270,0.223366,0,rule_nearest,754
1963,251264,-35.4520,326.2,0.00,2.00,-0.000044,0.069940,0.439331,0.843733,0.633485,-1.000000,1.000000,-0.377524,0.266722,0,rule_nearest,754
1964,251392,-35.8791,326.8,0.00,2.00,-0.000049,2.107336,0.440017,0.846574,0.753616,-1.000000,1.000000,-3.984117,2.747509,0,rule_nearest,755
1965,251520,-35.8791,326.8,0.00,2.00,-0.000028,0.075247,0.440774,0.857228,0.643056,-1.000000,1.000000,0.546927,0.066776,0,rule_nearest,755
1966,251648,-35.8717,326.9,0.00,2.00,0.000006,2.126592,0.441422,0.845732,0.808367,-1.000000,1.000000,-2.317979,2.968952,0,rule_nearest,756
1967,251776,-35.8717,326.9,0.00,2.00,-0.000146,0.104252,0.441737,0.843319,0.827704,-1.000000,1.000000,-2.630820,2.325301,0,rule_nearest,756
1968,251904,-35.8717,326.9,0.00,2.00,0.000018,0.028828,0.441616,0.861849,0.638563,-1.000000,1.000000,0.118207,0.073357,0,rule_nearest,756
1969,252032,-36.1772,332.7,0.00,2.00,-0.000009,2.088889,0.441577,0.843270,0.828111,-1.000000,1.000000,-2.716690,3.184630,0,rule_nearest,757
1970,252160,-36.1772,332.7,0.00,2.00,0.000001,0.062396,0.441859,0.848847,0.819062,-1.000000,1.000000,-0.906255,1.681236,0,rule_nearest,757
1971,252288,-36.1772,332.7,0.00,2.00,-0.000010,0.044195,0.442016,0.854447,0.637392,-1.000000,1.000000,-0.313620,0.121028,0,rule_nearest,757
1972,252416,-36.0011,332.3,0.00,2.00,0.000000,1.802630,0.442263,0.855623,0.763614,-1.000000,1.000000,-3.440541,2.340549,0,rule_nearest,758
1973,252544,-36.0011,332.3,0.00,2.00,-0.000010,0.001706,0.442488,0.849312,0.647230,-1.000000,1.000000,0.068002,0.034506,0,rule_nearest,758
1974,252672,-36.1096,334.3,0.00,2.00,0.000008,2.100775,0.442781,0.854939,0.667145,-1.000000,1.000000,-0.619926,1.064580,0,rule_nearest,759
1975,252800,-36.1096,334.3,0.00,2.00,-0.000088,0.102634,0.442925,0.845658,0.750747,-1.000000,1.000000,-3.598323,2.472134,0,rule_nearest,759
1976,252928,-36.1096,334.3,0.00,2.00,0.000006,0.017225,0.442894,0.838817,0.631182,-1.000000,1.000000,0.216865,0.043504,0,rule_nearest,759
1977,253056,-36.3703,338.0,0.00,2.00,-0.000001,2.079354,0.443170,0.836575,0.810179,-1.000000,1.000000,-1.770950,2.822064,0,rule_nearest,760
1978,253184,-36.3703,338.0,0.00,2.00,-0.000011,0.224344,0.443555,0.854179,0.831070,-1.000000,1.000000,-2.273403,2.185808,0,rule_nearest,760
1979,253312,-36.3703,338.0,0.00,2.00,-0.000022,0.026651,0.443819,0.855009,0.644474,-1.000000,1.000000,-0.313355,0.036703,0,rule_nearest,760
1980,253440,-36.3437,338.0,0.00,2.00,-0.000162,2.073722,0.443851,0.860714,0.836928,-1.000000,1.000000,-3.187842,2.877773,0,rule_nearest,761
1981,253568,-36.3437,338.0,0.00,2.00,-0.000061,0.149098,0.443462,0.843343,0.779055,-1.000000,1.000000,-0.444585,1.767592,0,rule_nearest,761
1982,253696,-36.4589,336.6,0.00,2.00,0.000008,1.532315,0.443265,0.859350,0.814213,-1.000000,1.000000,-1.654075,3.042625,0,rule_nearest,762
1983,253824,-36.4589,336.6,0.00,2.00,-0.000049,0.100269,0.443330,0.853038,0.835501,-1.000000,1.000000,-2.393688,2.230915,0,rule_nearest,762
1984,253952,-36.4589,336.6,0.00,2.00,-0.000086,0.031387,0.442793,0.850925,0.637823,-1.000000,1.000000,-0.356543,0.047718,0,rule_nearest,762
1985,254080,-36.6514,337.0,0.00,2.00,0.000006,1.788749,0.442456,0.842091,0.750170,-1.000000,1.000000,-4.150970,2.641007,0,rule_nearest,763
1986,254208,-36.6514,337.0,0.00,2.00,0.000011,0.047417,0.442585,0.850378,0.643438,-1.000000,1.000000,0.374005,0.057745,0,rule_nearest,763
1987,254336,-36.7332,335.3,0.00,2.00,-0.000032,1.502778,0.442610,0.843714,0.823753,-1.000000,1.000000,-3.458528,3.131240,0,rule_nearest,764
1988,254464,-36.7332,335.3,0.00,2.00,0.000021,0.115113,0.442436,0.852212,0.787429,-1.000000,1.000000,-1.081573,1.673575,0,rule_nearest,764
1989,254592,-36.1484,331.1,0.00,2.00,-0.000017,1.505947,0.442653,0.847465,0.735150,-1.000000,1.000000,-1.221424,2.146468,0,rule_nearest,765
1990,254720,-36.1484,331.1,0.00,2.00,0.000010,0.136134,0.443131,0.847939,0.801063,-1.000000,1.000000,-3.465829,2.997937,0,rule_nearest,765
1991,254848,-36.1484,331.1,0.00,2.00,-0.000018,0.050074,0.443260,0.843674,0.638438,-1.000000,1.000000,0.357918,0.140099,0,rule_nearest,765
1992,254976,-36.0008,331.6,0.00,2.00,-0.000010,2.107225,0.443029,0.843471,0.824989,-1.000000,1.000000,-2.816977,3.001479,0,rule_nearest,766
1993,255104,-36.0008,331.6,0.00,2.00,-0.000039,0.102898,0.442888,0.859793,0.838978,-1.000000,1.000000,-1.695357,2.269135,0,rule_nearest,766
1994,255232,-36.0008,331.6,0.00,2.00,-0.000040,0.003767,0.442904,0.845908,0.643194,-1.000000,1.000000,-0.072573,0.064804,0,rule_nearest,766
1995,255360,-35.4032,331.1,0.00,2.00,0.000010,2.089440,0.443121,0.858982,0.818981,-1.000000,1.000000,-3.435661,2.808472,0,rule_nearest,767
1996,255488,-35.4032,331.1,0.00,2.00,-0.000013,0.131812,0.443418,0.840942,0.747442,-1.000000,1.000000,-0.539720,1.400978,0,rule_nearest,767
1997,255616,-35.4032,331.1,0.00,2.00,0.000005,0.007912,0.443544,0.850045,0.646297,-1.000000,1.000000,0.064210,0.109583,0,rule_nearest,767
1998,255744,-35.9429,333.0,0.00,2.00,-0.000001,2.243272,0.443594,0.855481,0.755969,-1.000000,1.000000,-4.059540,2.653954,0,rule_nearest,768
1999,255872,-35.9429,333.0,0.00,2.00,-0.000003,0.034357,0.443767,0.856071,0.638751,-1.000000,1.000000,-0.239098,0.052967,0,rule_nearest,768
2000,256000,-35.9640,331.4,0.00,2.00,-0.000022,2.024109,0.443721,0.845530,0.758468,-1.000000,1.000000,-1.523212,2.449540,0,rule_nearest,769
2001,256128,-35.9640,331.4,0.00,2.00,-0.000022,0.232446,0.443754,0.851800,0.807030,-1.000000,1.000000,-3.278874,3.119635,0,rule_nearest,769
2002,256256,-35.9640,331.4,0.00,2.00,-0.000107,0.109088,0.443268,0.847086,0.640162,-1.000000,1.000000,0.622129,0.065935,0,rule_nearest,769
2003,256384,-36.1253,325.9,0.00,2.00,-0.000148,1.640790,0.442243,0.849781,0.741211,-1.000000,1.000000,-4.197463,2.626956,0,rule_nearest,770
2004,256512,-36.1253,325.9,0.00,2.00,-0.000049,0.213430,0.441260,0.849349,0.641687,-1.000000,1.000000,-0.769513,0.075453,0,rule_nearest,770
2005,256640,-36.2205,320.5,0.00,2.00,-0.000022,1.550284,0.440397,0.856415,0.837707,-1.000000,1.000000,-3.058466,2.893575,0,rule_nearest,771
2006,256768,-36.2205,320.5,0.00,2.00,-0.000050,0.083354,0.439493,0.849185,0.794724,-1.000000,1.000000,-0.577452,1.676144,0,rule_nearest,771
2007,256896,-36.2596,321.6,0.00,2.00,-0.000020,1.500282,0.438763,0.850753,0.753354,-1.000000,1.000000,-0.864030,2.361782,0,rule_nearest,772
2008,257024,-36.2596,321.6,0.00,2.00,0.000017,0.056041,0.438343,0.852905,0.803009,-1.000000,1.000000,-3.120745,2.650035,0,rule_nearest,772
2009,257152,-36.2596,321.6,0.00,2.00,-0.000049,0.020996,0.438049,0.857584,0.642821,-1.000000,1.000000,-0.176496,0.154423,0,rule_nearest,772
2010,257280,-36.3459,324.5,0.00,2.00,0.000001,2.062197,0.437726,0.843430,0.828857,-1.000000,1.000000,-3.037845,2.692829,0,rule_nearest,773
2011,257408,-36.3459,324.5,0.00,2.00,-0.000051,0.403813,0.437439,0.856849,0.829637,-1.000000,1.000000,-0.769242,1.770666,0,rule_nearest,773
2012,257536,-36.3459,324.5,0.00,2.00,-0.000054,0.010650,0.436900,0.854358,0.639331,-1.000000,1.000000,0.177835,0.121675,0,rule_nearest,773
2013,257664,-36.2953,331.5,0.00,2.00,-0.000073,2.150614,0.436287,0.856094,0.804452,-1.000000,1.000000,-3.463858,2.430602,0,rule_nearest,774
