team,shooter_id,target_id,missile_id,current_step,physics_frame,range_m,AO_rad,AO_deg,TA_rad,TA_deg,relative_distance_3d_m,horizontal_range_m,altitude_diff_m,shooter_speed_mps,target_speed_mps,closing_speed_mps,shooter_alt_m,target_alt_m,target_alive_at_launch,termination_reason,is_success,flight_time_sec,launch_step,termination_step,step_delta,target_alive_at_termination
blue,blue_0,red_0,m0,66,783,3289.5907363182496,0.20496763971674892,11.743780692527741,1.6212343670687261,92.8898868346013,3545.0938729190493,3289.5907363182496,-1321.4701492418744,313.7476311280219,259.1793355150505,211.02516785427784,6281.761359533171,4960.291210291297,True,hit,True,6.183333333333317,66,97,31,False
blue,blue_1,red_1,m1,67,797,3630.0654403691924,0.6536285051487492,37.450154714468326,1.5952117810611968,91.39890248435368,3704.6586104006087,3630.0654403691924,-739.6758197025165,329.8423839807417,252.71026147709938,230.58599769595537,5905.324093667597,5165.64827396508,True,hit,True,7.583333333333312,67,105,38,False
blue,blue_0,red_0,m0,63,747,3734.206201340704,0.3643699591034493,20.876860837982054,1.6141204518573022,92.4822895171728,3786.4075074825196,3734.206201340704,-626.5667231736916,332.544401997444,256.4741531312276,281.82011151041314,5838.934931163625,5212.368207989934,True,hit,True,6.099999999999984,63,93,30,False
blue,blue_0,red_1,m2,149,1778,4830.419724430643,0.7521760927070297,43.096515562753744,2.961695433793849,169.69264855955507,5403.505576169059,4830.419724430643,-2421.759236076433,295.1211527096917,257.31811895135144,-131.89261915653293,6286.384352603961,3864.625116527528,True,hit,True,13.1666666666669,149,214,65,False
blue,blue_0,red_0,m0,71,841,2904.3278199552096,0.43063840038011636,24.673762838045615,1.635045214014783,93.6811900761115,3049.35651456626,2904.3278199552096,-929.2228296603071,338.0808734951876,262.2005375966065,242.83547930565697,5641.7896551355325,4712.566825475225,True,hit,True,5.3833333333333195,71,97,26,False
blue,blue_0,red_1,m1,73,871,2935.0948898767833,0.6613279125025394,37.8912982605925,1.6770097306548728,96.08557976889516,3005.4413024729856,2935.0948898767833,-646.4483042206148,339.6362461451816,256.3796849970063,227.89761948809164,5589.8977496683965,4943.449445447782,True,hit,True,5.566666666666652,73,101,28,False
blue,blue_0,red_1,m0,56,671,4338.278901283409,0.4435463186293708,25.413332076027785,1.6132924503121238,92.43484852320377,4340.454514108059,4338.278901283409,-137.4102023877531,330.79931520580914,249.89434344074024,282.67674390833844,5868.923323690355,5731.513121302602,True,hit,True,6.3166666666666496,56,88,32,False
blue,blue_0,red_0,m1,62,736,3764.548991763136,0.3786737535563067,21.696407891153424,1.5920951140076844,91.22033061603994,3829.5562359900337,3764.548991763136,-702.6178571779337,333.8860312927108,253.09104630752717,291.95507661792357,5796.178193623957,5093.560336446023,True,hit,True,5.799999999999985,62,91,29,False
blue,blue_0,red_1,m1,177,2117,5222.938292657326,0.7403201006121835,42.41721725377858,2.971663680526153,170.2637870264612,6638.774425326371,5222.938292657326,-4098.077776404599,286.5571551817373,235.4550015290489,-119.08328289929429,6675.9838422195135,2577.9060658149147,True,hit,True,14.816666666666983,177,251,74,False
blue,blue_0,red_1,m0,64,766,3502.5544157949603,0.5447267817541707,31.210545582257875,1.613717690731426,92.45921300450814,3547.8897311959317,3502.5544157949603,-565.3619275479778,335.51331969729574,265.6504410963066,255.98319440768606,5722.405569635305,5157.0436420873275,True,hit,True,6.21666666666665,64,95,31,False
blue,blue_1,red_1,m1,69,817,3232.1597651754228,0.5346725806964472,30.634482295274353,1.652380278303911,94.67441609746649,3374.985534486285,3232.1597651754228,-971.4270998756565,335.7598605888749,271.0860656363516,227.95399789119836,5760.278341769817,4788.851241894161,True,miss,False,5.666666666666652,69,97,28,True
blue,blue_0,red_0,m0,68,806,3324.7737511270307,0.5430092815146011,31.112140067217837,1.6385570931277555,93.88240592744498,3377.244985736613,3324.7737511270307,-593.0119707896201,337.5350307133776,257.2733968972466,252.68355154505113,5686.076620812194,5093.064650022574,True,hit,True,5.966666666666651,68,97,29,False
blue,blue_0,red_0,m1,71,849,3129.5537938227217,0.5667275308094217,32.471095649250195,1.649776300760321,94.52521917427194,3286.5134753987145,3129.5537938227217,-1003.5257224143015,340.8484338362255,261.6008342325413,225.38164391758266,5599.841791998821,4596.316069584519,True,hit,True,6.399999999999983,71,103,32,False
blue,blue_0,red_0,m1,70,837,2891.8422308029903,0.4401343847191669,25.217842662995537,1.587804716753,90.97450896091202,3163.7740059899784,2891.8422308029903,-1283.2437309888792,338.9038756936744,272.096698868188,245.30274691058685,5621.795954463743,4338.552223474864,True,hit,True,5.349999999999986,70,97,27,False
blue,blue_0,red_1,m0,67,803,3406.785569314636,0.6704072453721118,38.4115057148134,1.6053811271614562,91.98156309630637,3471.2703979570624,3406.785569314636,-665.9806757275555,336.73950624414306,259.65124761947027,236.59030367307395,5674.04828920783,5008.067613480274,True,miss,False,6.283333333333316,67,99,32,True
blue,blue_0,red_0,m0,61,724,3921.62966500668,0.41139553961087283,23.571228130210095,1.6027992120647023,91.83363025820127,3986.2831826766806,3921.62966500668,-715.0345327538498,333.0278500334254,256.24195715698147,275.20217167425653,5780.335848028968,5065.301315275118,True,hit,True,6.599999999999982,61,94,33,False
blue,blue_0,red_1,m1,76,904,2670.429100388102,0.7524031300452834,43.109523844027564,1.6899584376992522,96.82748603268942,2915.6759899158737,2670.429100388102,-1170.459267968049,340.59788619775765,266.3544685393463,164.9292402653534,5496.075316508377,4325.616048540328,True,hit,True,5.983333333333317,76,106,30,False
blue,blue_0,red_0,m1,76,904,2004.9135283496541,0.6606500617599836,37.85246027390424,1.6229339596435683,92.98726631603154,2160.377268976452,2004.9135283496541,-804.7059637847187,341.79469819448616,258.0482473350164,207.68023252165943,5598.142782263743,4793.436818479025,True,hit,True,4.083333333333324,76,96,20,False
blue,blue_0,red_1,m0,63,745,3884.2867259068944,0.5514799617051429,31.59747429174095,1.626456235789763,93.18907787348809,4050.7378085254554,3884.2867259068944,-1149.2577710684009,330.968041992734,267.06023979443336,228.45745781275517,5855.653711199281,4706.39594013088,True,hit,True,7.4666666666666455,63,100,37,False
blue,blue_0,red_1,m2,149,1788,5002.395368662557,0.7479094827529954,42.852056819559074,2.9234976822800305,167.5040786109238,5381.6670972147385,5002.395368662557,-1984.5355428480261,289.05981323875017,243.1097637603447,-100.15692307075105,6433.189712094968,4448.654169246942,True,hit,True,12.683333333333543,149,213,64,False
blue,blue_0,red_0,m0,64,765,3292.8232822554855,0.2518625836277807,14.43066305913258,1.651881188968148,94.64582038492728,3414.9752009366775,3292.8232822554855,-905.1908389111732,328.71154008561643,253.17118643674542,263.62381979157885,5937.572218879365,5032.381379968192,True,hit,True,5.499999999999986,64,92,28,False
blue,blue_0,red_0,m0,72,858,2623.8123197586033,0.49675209702727474,28.461798623936012,1.6135428945609638,92.44919792166561,2778.2473208257147,2623.8123197586033,-913.382223583445,337.6919760209427,254.51800946719595,239.74728214332612,5664.690371121632,4751.308147538187,True,hit,True,5.18333333333332,72,98,26,False
blue,blue_0,red_0,m0,67,793,3492.8146144412976,0.4649412042823649,26.639168727109347,1.6541745149338276,94.7772182838085,3535.8028828891197,3492.8146144412976,-549.6799939895,333.68186247869613,250.37112095305656,259.50668467015214,5793.912464924072,5244.232470934572,True,hit,True,5.916666666666651,67,96,29,False
blue,blue_0,red_0,m0,64,757,3538.4421127184632,0.3676048264999155,21.06220508708404,1.6521496496325487,94.66120204796272,3634.8922695179185,3538.4421127184632,-831.7867671113927,332.5411959126157,260.9451183095898,265.9006627242488,5810.451216440311,4978.664449328919,True,hit,True,5.799999999999985,64,92,28,False
blue,blue_0,red_1,m1,72,856,3168.8641501020793,0.7096131248434494,40.657837140619634,1.6061804379262417,92.02736022964795,3249.7110808814778,3168.8641501020793,-720.3624833385547,335.8985919896671,262.15270051049845,212.02524950411342,5679.8804633813415,4959.517980042787,True,miss,False,5.649999999999985,72,100,28,True
blue,blue_0,red_0,m0,54,637,4647.303266073921,0.2753401173704592,15.775826655964039,1.6080672291894131,92.13546540584983,4696.845177090074,4647.303266073921,-680.3873681168398,327.1874615108345,264.16544002783394,285.47354223420945,5932.114122964691,5251.726754847851,True,hit,True,7.333333333333313,54,90,36,False
blue,blue_0,red_1,m1,67,804,3148.9367356450502,0.5107322245733626,29.26280092938143,1.5875606531354542,90.96052514569395,3325.043399401999,3148.9367356450502,-1067.7598244979517,335.9928398739815,266.24407861367007,245.2785073535951,5738.536901369998,4670.777076872047,True,miss,False,5.649999999999985,67,96,29,True
blue,blue_0,red_1,m1,152,1821,3984.3149146915835,0.7486602729848724,42.89507393114527,2.8698641632078994,164.4311043276563,4677.016296108481,3984.3149146915835,-2449.4317901567483,292.67927293525366,240.0815398595266,-121.5279669489141,6211.700514731427,3762.2687245746783,True,hit,True,10.283333333333424,152,204,52,False
blue,blue_0,red_0,m0,64,765,3464.4595279490627,0.4006524949001539,22.955697009165558,1.6330784043852984,93.56850018523635,3558.5741479671647,3464.4595279490627,-813.0007046634018,334.925824072621,257.7405387899882,271.0759173995305,5732.689724498362,4919.68901983496,True,hit,True,6.199999999999983,64,95,31,False
blue,blue_0,red_1,m1,73,876,2761.713250257529,0.707148218925618,40.516608434631074,1.6755997928244426,96.00479628183568,2920.981117740033,2761.713250257529,-951.3519924537959,341.1181089257126,259.94639045195873,190.85365439581395,5566.241403238583,4614.889410784787,True,hit,True,5.999999999999984,73,103,30,False
blue,blue_1,red_1,m2,168,2010,5149.178571210566,0.7377513861933425,42.2700407588046,2.3051782195767188,132.07698300722734,6302.699494363895,5149.178571210566,-3634.5537495049944,285.38937971400685,240.97148052803837,-85.90137322064624,6490.37479366644,2855.821044161446,True,hit,True,13.250000000000238,168,234,66,False
blue,blue_0,red_1,m0,60,714,4075.6658091568243,0.3586535585247011,20.54933521081364,1.5981888863148197,91.5694780505525,4129.238446479054,4075.6658091568243,-662.9919757816069,329.6774622849665,255.14407755100336,284.90651958672197,5887.837965039694,5224.845989258087,True,hit,True,6.333333333333316,60,92,32,False
blue,blue_0,red_1,m2,148,1768,4493.603530654746,0.7402816486346864,42.41501411775407,2.5686175910869435,147.17094715234217,4907.655030814653,4493.603530654746,-1972.9686289365018,291.38226755946135,226.47087817117486,-47.156462129779925,6184.135705379516,4211.167076443015,True,hit,True,10.816666666666784,148,202,54,False
blue,blue_0,red_0,m1,70,833,3072.719895644445,0.3618197641556862,20.730745430539642,1.6562045052792747,94.89352816305491,3253.4477901544683,3072.719895644445,-1069.259073457777,336.3214280715339,258.8757896091906,251.6356157419209,5745.222115804282,4675.963042346505,True,hit,True,5.933333333333318,70,99,29,False
blue,blue_0,red_0,m0,61,732,3674.5359517982806,0.34745083602438315,19.907466492489178,1.639504776525395,93.93670418644433,3731.0074901554394,3674.5359517982806,-646.6857277982053,332.7644777035006,251.78307458064901,276.3171931113453,5847.502558620973,5200.816830822768,True,hit,True,6.833333333333314,61,96,35,False
blue,blue_0,red_0,m1,75,895,2440.2851758797756,0.5412221202837972,31.009743271383368,1.6708932405915677,95.73513070283408,2631.935828669128,2440.2851758797756,-985.9485111372014,338.8058067542507,255.82628457026814,212.00119203956902,5652.756716442527,4666.808205305326,True,hit,True,4.949999999999988,75,100,25,False
blue,blue_0,red_1,m0,73,865,3368.7665689998194,0.6601437671762836,37.8234517310679,1.5952004908655608,91.39825560379387,3598.998942592459,3368.7665689998194,-1266.5722215376518,337.3022687276728,273.60758133514776,207.0398938618175,5706.064629043807,4439.492407506155,True,hit,True,6.883333333333314,73,107,34,False
blue,blue_0,red_0,m0,69,817,2876.005529593466,0.5306867416625504,30.406110540813565,1.6554234746472105,94.84877840416719,2992.3206641530173,2876.005529593466,-826.1810642135079,337.3444786590541,257.45922861146937,245.6033806200215,5682.384954990921,4856.203890777413,True,hit,True,5.166666666666654,69,94,25,False
blue,blue_0,red_1,m1,158,1892,4636.355283270131,0.7363771547449492,42.191303096737514,2.246219248867756,128.69888282116835,5564.009417146809,4636.355283270131,-3076.1031324374553,288.8228734489059,226.1061610515714,-36.80112205009369,6270.621299596307,3194.5181671588516,True,hit,True,11.050000000000129,158,213,55,False
blue,blue_0,red_0,m0,71,852,2705.4462831481337,0.4861866267839624,27.856441770423153,1.6407764639302436,94.0095665076021,2844.707597598329,2705.4462831481337,-879.1596697037485,337.0912275402029,256.80366879349094,238.147601207146,5727.188270809616,4848.028601105868,True,hit,True,5.166666666666654,71,97,26,False
blue,blue_1,red_1,m0,164,1964,4805.183242471072,0.7339283832229047,42.05099882353253,2.2198208521752463,127.18636610477542,5448.438330476936,4805.183242471072,-2568.2083730269032,284.12621457267727,233.56711851659074,-33.39926617196919,6493.154935925209,3924.946562898306,True,hit,True,10.966666666666791,164,219,55,False
blue,blue_0,red_0,m0,65,773,3472.9147400881793,0.43239454217451356,24.774382351091106,1.6386370257970921,93.88698573204319,3523.9400991625503,3472.9147400881793,-597.5090213243793,333.75415596429787,261.44385138736936,265.4497648400929,5822.289445193836,5224.780423869457,True,hit,True,6.599999999999982,65,98,33,False
blue,blue_0,red_1,m1,76,908,2282.5496938098836,0.7761522653105687,44.47024906181372,1.6601411699962219,95.11908243669404,2405.089469538919,2282.5496938098836,-757.9064927650406,340.993379037216,255.27315070451374,191.8420334049641,5638.294598189483,4880.388105424442,True,kill_cooldown_blocked,False,4.8333333333333215,76,100,24,True
blue,blue_0,red_1,m1,165,1979,5647.916402434329,0.7378995837529724,42.27853185350553,2.9199334581897225,167.29986361331032,6917.856814782058,5647.916402434329,-3994.7194170479384,278.9853274749643,267.79383505384607,-165.3413349002991,6666.148858793326,2671.429441745388,True,hit,True,17.000000000000316,165,250,85,False
blue,blue_0,red_1,m1,162,1939,4720.242723924549,0.7293541364218951,41.788913787383464,2.1831240572808484,125.0837946356692,5740.376322074331,4720.242723924549,-3266.684702610428,279.7843143805729,233.15135707136974,-48.201987624395265,6518.45173151101,3251.767028900582,True,hit,True,11.750000000000163,162,221,59,False
blue,blue_0,red_0,m0,60,714,3812.1337424710805,0.31310873242888737,17.93980889686622,1.6200630862611538,92.82277738770274,3890.4594631870978,3812.1337424710805,-776.7310758656904,330.81163037114635,258.67290222427505,276.9824630365751,5890.339648485044,5113.608572619353,True,hit,True,6.499999999999982,60,92,32,False
blue,blue_0,red_1,m1,73,874,2667.663208648705,0.6811253427949854,39.025607461554095,1.6238667119952408,93.04070908911326,2770.25907891753,2667.663208648705,-746.9326405688125,338.83211214168864,257.9100651532497,224.0055729238625,5685.867625858919,4938.934985290107,True,hit,True,5.266666666666653,73,100,27,False
blue,blue_0,red_0,m1,67,801,3084.417864850307,0.3887983742752102,22.276505927517302,1.6262517064195536,93.17735920378863,3264.7417562264723,3084.417864850307,-1070.0024158108172,336.5731711667024,264.61857102457986,240.63671753293582,5745.858593809946,4675.856177999129,True,hit,True,5.349999999999986,67,94,27,False
blue,blue_0,red_1,m0,63,753,3809.428864971636,0.5659904829388962,32.428865916969976,1.6469753491254702,94.36473646697472,3839.293097367539,3809.428864971636,-477.93640812868034,334.0138862496251,248.488367369928,251.92375595535393,5805.82253647193,5327.88612834325,True,multi_kill_blocked,False,6.21666666666665,63,94,31,True
blue,blue_1,red_1,m2,163,1946,5086.064339572895,0.7364353509966112,42.19463749634122,2.340379489825792,134.09386722599868,5598.278837823557,5086.064339572895,-2339.375019048467,283.9539109008017,228.62084579535414,-37.37570948595351,6442.513760594694,4103.138741546227,True,miss,False,11.066666666666796,163,218,55,True
blue,blue_0,red_1,m1,71,850,2711.270623652151,0.6176200178771204,35.387020367153454,1.6281594888956035,93.2866670878953,2816.9947005319905,2711.270623652151,-764.5068659902263,338.88704472478673,266.177887409359,232.48782875612966,5653.183026679715,4888.676160689489,True,hit,True,4.766666666666655,71,95,24,False
blue,blue_0,red_0,m0,67,800,3640.9945207886612,0.4315461088543214,24.72577070264582,1.5933026007863342,91.28951451227444,3739.8568449813088,3640.9945207886612,-854.217841385027,335.799324397683,253.97800950141706,264.023418841812,5733.5516517010865,4879.3338103160595,True,multi_kill_blocked,False,5.666666666666652,67,95,28,True
blue,blue_0,red_1,m0,61,725,4048.3671172551362,0.4554875968375788,26.097516919349648,1.651865052464815,94.6448958313902,4132.373958853854,4048.3671172551362,-828.9983231230372,328.3213190398463,256.4573039687887,252.08460037754296,5872.241303899515,5043.242980776477,True,hit,True,7.04999999999998,61,96,35,False
blue,blue_0,red_0,m1,66,785,3468.187854566317,0.3539222061190716,20.278248686582003,1.6087371119495903,92.17384686077656,3535.5045876918457,3468.187854566317,-686.633595907434,332.59071619929057,259.68441819891143,275.6223915600043,5799.520074227874,5112.88647832044,True,kill_cooldown_blocked,False,6.333333333333316,66,97,31,True
