iteration,total_steps,average_team_return,average_episode_length,average_red_alive,average_blue_alive,actor_loss,critic_loss,entropy,action_mean_abs,action_std,action_min,action_max,value_mean,value_std,nan_detected,opponent_policy,episodes_completed
520,66560,-5.2314,882.2,0.90,2.00,-0.000313,2.133050,0.301625,0.803677,0.365353,-1.000000,1.000000,0.026769,0.445142,0,greedy_fsm,92
521,66688,-5.2314,882.2,0.90,2.00,-0.000045,0.022883,0.301174,0.871279,0.193416,-1.000000,1.000000,1.473510,0.296025,0,greedy_fsm,92
522,66816,-5.2314,882.2,0.90,2.00,-0.000066,0.105856,0.300509,0.861877,0.194138,-1.000000,1.000000,0.783190,0.649497,0,greedy_fsm,92
523,66944,-5.2314,882.2,0.90,2.00,-0.000395,0.127947,0.300203,0.846577,0.315246,-1.000000,1.000000,-0.998484,0.669006,0,greedy_fsm,92
524,67072,-5.2314,882.2,0.90,2.00,-0.001231,0.025018,0.300293,0.818782,0.250923,-1.000000,1.000000,0.121753,0.223712,0,greedy_fsm,92
525,67200,-4.1311,880.0,0.90,2.00,-0.000007,1.638503,0.299797,0.876549,0.402424,-1.000000,1.000000,1.522720,1.388047,0,greedy_fsm,93
526,67328,-4.1311,880.0,0.90,2.00,-0.000065,0.029368,0.299113,0.879577,0.184485,-1.000000,1.000000,2.895889,0.204785,0,greedy_fsm,93
527,67456,-4.1311,880.0,0.90,2.00,-0.000007,0.024221,0.298321,0.883414,0.176711,-1.000000,1.000000,1.648980,0.483293,0,greedy_fsm,93
528,67584,-4.1311,880.0,0.90,2.00,-0.000406,0.237767,0.297802,0.795430,0.363623,-1.000000,1.000000,-0.249552,0.233925,0,greedy_fsm,93
529,67712,-4.1311,880.0,0.90,2.00,-0.001787,0.038500,0.297313,0.756509,0.288795,-1.000000,1.000000,-0.320111,0.035199,0,greedy_fsm,93
530,67840,-4.1311,880.0,0.90,2.00,0.000918,0.005434,0.297325,0.756564,0.262987,-1.000000,1.000000,-0.035461,0.034364,0,greedy_fsm,93
531,67968,-3.6617,895.2,0.90,2.00,-0.000114,2.159138,0.297756,0.848616,0.396554,-1.000000,1.000000,0.041191,0.855656,0,greedy_fsm,94
532,68096,-3.6617,895.2,0.90,2.00,-0.000046,0.016275,0.298567,0.867665,0.193387,-1.000000,1.000000,1.457211,0.242671,0,greedy_fsm,94
533,68224,-3.6617,895.2,0.90,2.00,0.000035,0.008919,0.299451,0.871588,0.186643,-1.000000,1.000000,0.416574,0.839046,0,greedy_fsm,94
534,68352,-3.6617,895.2,0.90,2.00,-0.000291,0.071537,0.299996,0.838443,0.366556,-1.000000,1.000000,-0.944946,0.952565,0,greedy_fsm,94
535,68480,-3.6617,895.2,0.90,2.00,-0.001872,0.013138,0.300497,0.779636,0.251895,-1.000000,1.000000,0.204521,0.051925,0,greedy_fsm,94
536,68608,-3.1943,886.4,0.90,2.00,0.001560,2.095957,0.300907,0.805959,0.348615,-1.000000,1.000000,-0.091549,0.292687,0,greedy_fsm,95
537,68736,-3.1943,886.4,0.90,2.00,-0.000065,0.014558,0.301417,0.872588,0.187310,-1.000000,1.000000,1.246130,0.277869,0,greedy_fsm,95
538,68864,-3.1943,886.4,0.90,2.00,-0.000015,0.016726,0.301936,0.870225,0.187917,-1.000000,1.000000,0.949241,0.414455,0,greedy_fsm,95
539,68992,-3.1943,886.4,0.90,2.00,-0.000166,0.060051,0.302488,0.865336,0.295301,-1.000000,1.000000,-1.485049,0.641439,0,greedy_fsm,95
540,69120,-3.1943,886.4,0.90,2.00,-0.000608,0.097812,0.303050,0.795494,0.241543,-1.000000,1.000000,-0.478198,0.122845,0,greedy_fsm,95
541,69248,-3.1943,886.4,0.90,2.00,-0.000654,0.026159,0.303843,0.845707,0.214463,-1.000000,1.000000,-0.362826,0.061452,0,greedy_fsm,95
542,69376,-6.4854,855.2,0.70,2.00,-0.000010,1.555436,0.305128,0.865841,0.368849,-1.000000,1.000000,1.170578,0.957313,0,greedy_fsm,96
543,69504,-6.4854,855.2,0.70,2.00,-0.000049,0.018337,0.306029,0.863383,0.195744,-1.000000,1.000000,1.857705,0.165996,0,greedy_fsm,96
544,69632,-6.4854,855.2,0.70,2.00,-0.000036,0.004288,0.306334,0.874938,0.188755,-1.000000,1.000000,0.733411,0.505314,0,greedy_fsm,96
545,69760,-6.4854,855.2,0.70,2.00,-0.000223,0.285469,0.306658,0.811951,0.378341,-1.000000,1.000000,0.345655,0.429559,0,greedy_fsm,96
546,69888,-6.4854,855.2,0.70,2.00,-0.000043,0.062534,0.307259,0.799271,0.240921,-1.000000,1.000000,0.275598,0.035566,0,greedy_fsm,96
547,70016,-7.8919,820.9,0.70,2.00,-0.000159,2.069457,0.307441,0.867283,0.280302,-1.000000,1.000000,0.719081,0.680643,0,greedy_fsm,97
548,70144,-7.8919,820.9,0.70,2.00,-0.000011,0.138559,0.307593,0.868423,0.193626,-1.000000,1.000000,0.607318,0.095903,0,greedy_fsm,97
549,70272,-7.8919,820.9,0.70,2.00,-0.000012,0.021342,0.307972,0.874760,0.186739,-1.000000,1.000000,-0.769211,0.947164,0,greedy_fsm,97
550,70400,-7.8919,820.9,0.70,2.00,-0.002103,0.125059,0.308773,0.827280,0.340572,-1.000000,1.000000,-0.349716,0.545465,0,greedy_fsm,97
551,70528,-11.1781,782.1,0.50,2.00,-0.001235,2.152594,0.309065,0.844921,0.349879,-1.000000,1.000000,-0.577184,0.362623,0,greedy_fsm,98
552,70656,-11.1781,782.1,0.50,2.00,-0.000070,0.028648,0.308327,0.864848,0.193378,-1.000000,1.000000,2.286173,0.320182,0,greedy_fsm,98
553,70784,-11.1781,782.1,0.50,2.00,0.000012,0.022077,0.307378,0.866742,0.190071,-1.000000,1.000000,1.857201,0.216660,0,greedy_fsm,98
554,70912,-11.1781,782.1,0.50,2.00,-0.000784,0.172397,0.306694,0.865105,0.278772,-1.000000,1.000000,0.151860,0.576484,0,greedy_fsm,98
555,71040,-11.1781,782.1,0.50,2.00,-0.002211,0.050632,0.306140,0.830139,0.224324,-1.000000,1.000000,0.420410,0.092350,0,greedy_fsm,98
556,71168,-13.6047,741.9,0.40,2.00,-0.000128,2.136964,0.305991,0.842488,0.412383,-1.000000,1.000000,0.227173,0.594996,0,greedy_fsm,99
557,71296,-13.6047,741.9,0.40,2.00,-0.000112,0.020388,0.306106,0.868775,0.193779,-1.000000,1.000000,0.947882,0.181983,0,greedy_fsm,99
558,71424,-13.6047,741.9,0.40,2.00,-0.000013,0.016107,0.306014,0.866984,0.193471,-1.000000,1.000000,-0.084616,1.007207,0,greedy_fsm,99
559,71552,-13.6047,741.9,0.40,2.00,-0.002019,0.090772,0.305936,0.852100,0.401215,-1.000000,1.000000,-1.387483,0.844923,0,greedy_fsm,99
560,71680,-13.6047,741.9,0.40,2.00,-0.003241,0.109027,0.305230,0.849144,0.212539,-1.000000,1.000000,-0.548485,0.146897,0,greedy_fsm,99
561,71808,-16.8315,699.8,0.20,2.00,-0.001538,2.095322,0.304554,0.862224,0.261142,-1.000000,1.000000,1.145300,0.798996,0,greedy_fsm,100
562,71936,-16.8315,699.8,0.20,2.00,0.000004,0.096850,0.304129,0.870418,0.187972,-1.000000,1.000000,1.446022,0.095773,0,greedy_fsm,100
563,72064,-16.8315,699.8,0.20,2.00,-0.000005,0.033717,0.303935,0.875086,0.182515,-1.000000,1.000000,-0.142627,0.914380,0,greedy_fsm,100
564,72192,-16.8315,699.8,0.20,2.00,-0.000130,0.270639,0.303892,0.850872,0.328030,-1.000000,1.000000,0.318822,0.831153,0,greedy_fsm,100
565,72320,-19.0998,651.2,0.00,2.00,-0.000057,1.539473,0.303854,0.874803,0.268890,-1.000000,1.000000,1.612846,0.948836,0,greedy_fsm,101
566,72448,-19.0998,651.2,0.00,2.00,0.000004,0.018567,0.303581,0.860168,0.198631,-1.000000,1.000000,1.400023,0.279124,0,greedy_fsm,101
567,72576,-19.0998,651.2,0.00,2.00,0.000001,0.020317,0.303226,0.869970,0.192827,-1.000000,1.000000,-0.450384,0.670400,0,greedy_fsm,101
568,72704,-19.0998,651.2,0.00,2.00,-0.000024,0.146020,0.303183,0.823350,0.328181,-1.000000,1.000000,-0.530588,0.366048,0,greedy_fsm,101
569,72832,-19.4430,628.0,0.00,2.00,-0.001419,2.128330,0.303355,0.826018,0.351925,-1.000000,1.000000,-0.271117,0.344354,0,greedy_fsm,102
570,72960,-19.4430,628.0,0.00,2.00,-0.000045,0.013266,0.303686,0.863838,0.198261,-1.000000,1.000000,1.843251,0.242845,0,greedy_fsm,102
571,73088,-19.4430,628.0,0.00,2.00,-0.000026,0.016181,0.304316,0.870038,0.187443,-1.000000,1.000000,1.329103,0.455955,0,greedy_fsm,102
572,73216,-19.4430,628.0,0.00,2.00,-0.001054,0.097069,0.305056,0.853440,0.321415,-1.000000,1.000000,-0.923750,0.584045,0,greedy_fsm,102
573,73344,-19.4430,628.0,0.00,2.00,0.000364,0.020002,0.305259,0.795164,0.246246,-1.000000,1.000000,0.205191,0.104041,0,greedy_fsm,102
574,73472,-20.5522,632.3,0.00,2.00,-0.001390,2.112725,0.305489,0.814867,0.369664,-1.000000,1.000000,0.133626,0.390359,0,greedy_fsm,103
575,73600,-20.5522,632.3,0.00,2.00,-0.000026,0.011089,0.305676,0.876557,0.183865,-1.000000,1.000000,1.486995,0.204449,0,greedy_fsm,103
576,73728,-20.5522,632.3,0.00,2.00,-0.000004,0.008172,0.305791,0.873541,0.188728,-1.000000,1.000000,0.981221,0.295579,0,greedy_fsm,103
577,73856,-20.5522,632.3,0.00,2.00,0.000057,0.062019,0.306042,0.870587,0.360083,-1.000000,1.000000,-0.591912,0.667537,0,greedy_fsm,103
578,73984,-20.5522,632.3,0.00,2.00,-0.000575,0.168479,0.306127,0.836883,0.225087,-1.000000,1.000000,-0.596863,0.300008,0,greedy_fsm,103
579,74112,-19.9108,611.0,0.00,1.90,-0.000099,0.684345,0.306082,0.865913,0.391689,-1.000000,1.000000,0.850230,1.205444,0,greedy_fsm,104
580,74240,-19.9108,611.0,0.00,1.90,-0.000005,0.012736,0.305996,0.856749,0.207091,-1.000000,1.000000,2.100964,0.155253,0,greedy_fsm,104
581,74368,-19.9108,611.0,0.00,1.90,-0.000025,0.010014,0.305916,0.866184,0.198808,-1.000000,1.000000,1.326740,0.409023,0,greedy_fsm,104
582,74496,-19.9108,611.0,0.00,1.90,0.000005,0.320935,0.305734,0.843713,0.402551,-1.000000,1.000000,0.420150,0.223083,0,greedy_fsm,104
583,74624,-19.9516,603.4,0.00,1.90,-0.002764,2.147611,0.305698,0.831241,0.271916,-1.000000,1.000000,0.083276,0.140233,0,greedy_fsm,105
584,74752,-19.9516,603.4,0.00,1.90,-0.000279,0.030309,0.305658,0.865575,0.196041,-1.000000,1.000000,0.960517,0.545196,0,greedy_fsm,105
585,74880,-19.9516,603.4,0.00,1.90,-0.000026,0.136910,0.305516,0.870624,0.189931,-1.000000,1.000000,0.676506,0.158921,0,greedy_fsm,105
586,75008,-19.9516,603.4,0.00,1.90,-0.000035,0.026446,0.305297,0.865618,0.196212,-1.000000,1.000000,-1.338312,0.729840,0,greedy_fsm,105
587,75136,-19.9516,603.4,0.00,1.90,-0.000800,0.025662,0.305247,0.836048,0.255231,-1.000000,1.000000,0.007219,0.332176,0,greedy_fsm,105
588,75264,-19.9516,603.4,0.00,1.90,-0.001099,0.174310,0.305456,0.836752,0.221098,-1.000000,1.000000,-0.526294,0.266458,0,greedy_fsm,105
589,75392,-19.0477,601.4,0.00,1.80,-0.000814,0.679395,0.305829,0.875909,0.346174,-1.000000,1.000000,1.485093,1.200964,0,greedy_fsm,106
590,75520,-19.0477,601.4,0.00,1.80,-0.000047,0.032130,0.306393,0.866607,0.183369,-1.000000,1.000000,2.205108,0.223671,0,greedy_fsm,106
591,75648,-19.0477,601.4,0.00,1.80,-0.000072,0.006894,0.307383,0.868755,0.192197,-1.000000,1.000000,0.805845,0.573707,0,greedy_fsm,106
592,75776,-19.0477,601.4,0.00,1.80,-0.000099,0.256897,0.308498,0.807230,0.355527,-1.000000,1.000000,0.345115,0.507842,0,greedy_fsm,106
593,75904,-19.0477,601.4,0.00,1.80,-0.000348,0.011610,0.309348,0.777783,0.250987,-1.000000,1.000000,0.272376,0.013754,0,greedy_fsm,106
594,76032,-18.8869,605.6,0.00,1.80,-0.000701,2.123142,0.309567,0.828291,0.374879,-1.000000,1.000000,0.298732,0.675295,0,greedy_fsm,107
595,76160,-18.8869,605.6,0.00,1.80,-0.000020,0.055169,0.309359,0.868271,0.194718,-1.000000,1.000000,0.600058,0.205569,0,greedy_fsm,107
596,76288,-18.8869,605.6,0.00,1.80,-0.000029,0.057700,0.309281,0.872559,0.188927,-1.000000,1.000000,-0.521532,0.957270,0,greedy_fsm,107
597,76416,-18.8869,605.6,0.00,1.80,-0.000741,0.101563,0.309392,0.813391,0.369518,-1.000000,1.000000,-1.010679,0.733350,0,greedy_fsm,107
598,76544,-18.8869,605.6,0.00,1.80,-0.000854,0.007572,0.309794,0.736554,0.269716,-1.000000,1.000000,-0.110580,0.095784,0,greedy_fsm,107
599,76672,-18.8869,605.6,0.00,1.80,-0.001700,0.010215,0.310380,0.753913,0.263633,-1.000000,1.000000,0.122382,0.021800,0,greedy_fsm,107
600,76800,-19.0026,628.7,0.00,1.80,-0.001024,2.160294,0.310954,0.793526,0.305668,-1.000000,1.000000,-0.281036,0.319684,0,greedy_fsm,108
601,76928,-19.0026,628.7,0.00,1.80,-0.000045,0.030521,0.311702,0.867817,0.194786,-1.000000,1.000000,1.927468,0.567498,0,greedy_fsm,108
602,77056,-19.0026,628.7,0.00,1.80,-0.000070,0.003596,0.312668,0.868032,0.193093,-1.000000,1.000000,1.940266,0.103898,0,greedy_fsm,108
603,77184,-19.0026,628.7,0.00,1.80,0.000042,0.036386,0.313642,0.862199,0.194041,-1.000000,1.000000,-0.398267,0.672848,0,greedy_fsm,108
604,77312,-19.0026,628.7,0.00,1.80,-0.000452,0.045349,0.314170,0.746676,0.282829,-1.000000,1.000000,-0.049041,0.122555,0,greedy_fsm,108
605,77440,-19.0026,628.7,0.00,1.80,-0.001504,0.000345,0.314492,0.735969,0.277173,-1.000000,1.000000,-0.004934,0.028035,0,greedy_fsm,108
606,77568,-19.0026,628.7,0.00,1.80,-0.000489,0.000221,0.314753,0.741613,0.277651,-1.000000,1.000000,0.002995,0.020514,0,greedy_fsm,108
607,77696,-19.0026,628.7,0.00,1.80,0.000505,0.000163,0.314668,0.732630,0.281092,-1.000000,1.000000,-0.000040,0.008155,0,greedy_fsm,108
608,77824,-17.0395,668.9,0.10,1.80,-0.002193,0.450768,0.314481,0.789944,0.362108,-1.000000,1.000000,0.025292,0.423682,0,greedy_fsm,109
609,77952,-17.0395,668.9,0.10,1.80,-0.000025,0.008812,0.314291,0.873203,0.196165,-1.000000,1.000000,1.764405,0.152870,0,greedy_fsm,109
610,78080,-17.0395,668.9,0.10,1.80,-0.000005,0.005279,0.314178,0.863230,0.200877,-1.000000,1.000000,1.597428,0.194440,0,greedy_fsm,109
611,78208,-17.0395,668.9,0.10,1.80,-0.000795,0.186344,0.314426,0.831036,0.301094,-1.000000,1.000000,-0.081620,0.390922,0,greedy_fsm,109
612,78336,-17.0395,668.9,0.10,1.80,-0.001705,0.002421,0.315151,0.711895,0.277236,-1.000000,1.000000,-0.016870,0.030573,0,greedy_fsm,109
613,78464,-17.0395,668.9,0.10,1.80,0.000060,0.000468,0.316082,0.712169,0.266204,-1.000000,1.000000,-0.019843,0.011129,0,greedy_fsm,109
614,78592,-17.0395,668.9,0.10,1.80,-0.002392,0.032197,0.316947,0.744707,0.261822,-1.000000,1.000000,-0.230710,0.130987,0,greedy_fsm,109
615,78720,-16.1229,701.6,0.10,1.80,-0.003785,1.595708,0.318117,0.804026,0.336012,-1.000000,1.000000,-0.112879,0.235701,0,greedy_fsm,110
616,78848,-16.1229,701.6,0.10,1.80,0.000034,0.015277,0.319144,0.856086,0.197239,-1.000000,1.000000,1.707832,0.354121,0,greedy_fsm,110
617,78976,-16.1229,701.6,0.10,1.80,-0.000001,0.013455,0.319549,0.868331,0.196605,-1.000000,1.000000,1.348225,0.237464,0,greedy_fsm,110
618,79104,-16.1229,701.6,0.10,1.80,0.000000,0.127256,0.319417,0.862739,0.268989,-1.000000,1.000000,-0.101891,0.572309,0,greedy_fsm,110
619,79232,-16.1229,701.6,0.10,1.80,-0.000775,0.003516,0.319221,0.728699,0.265522,-1.000000,1.000000,-0.009258,0.068618,0,greedy_fsm,110
620,79360,-16.1229,701.6,0.10,1.80,-0.001155,0.007839,0.319396,0.732966,0.265507,-1.000000,1.000000,-0.127412,0.023680,0,greedy_fsm,110
621,79488,-16.1229,701.6,0.10,1.80,0.001989,0.001810,0.319614,0.735856,0.279460,-1.000000,1.000000,-0.077026,0.009077,0,greedy_fsm,110
622,79616,-16.1229,701.6,0.10,1.80,-0.000210,0.053964,0.319892,0.750462,0.272165,-1.000000,1.000000,-0.045514,0.130011,0,greedy_fsm,110
623,79744,-16.2996,745.7,0.10,1.80,-0.001348,2.123068,0.320075,0.844527,0.371839,-1.000000,1.000000,0.634414,0.855348,0,greedy_fsm,111
624,79872,-16.2996,745.7,0.10,1.80,0.000011,0.012362,0.320305,0.864151,0.196998,-1.000000,1.000000,1.533076,0.121217,0,greedy_fsm,111
625,80000,-16.2996,745.7,0.10,1.80,-0.000006,0.047402,0.320200,0.879995,0.183102,-1.000000,1.000000,-0.417667,1.259750,0,greedy_fsm,111
626,80128,-16.2996,745.7,0.10,1.80,-0.000572,0.058320,0.320142,0.775287,0.368790,-1.000000,1.000000,-0.663044,1.050833,0,greedy_fsm,111
627,80256,-16.2996,745.7,0.10,1.80,-0.000944,0.001325,0.320182,0.731026,0.251572,-1.000000,1.000000,0.004267,0.018055,0,greedy_fsm,111
628,80384,-16.3913,757.7,0.10,1.80,-0.000150,2.106884,0.320030,0.744797,0.258824,-1.000000,1.000000,-0.138426,0.092271,0,greedy_fsm,112
629,80512,-16.3913,757.7,0.10,1.80,-0.001618,0.021664,0.320306,0.859308,0.202784,-1.000000,1.000000,0.702375,0.765520,0,greedy_fsm,112
630,80640,-16.3913,757.7,0.10,1.80,-0.000014,0.012855,0.320608,0.864001,0.194419,-1.000000,1.000000,0.995483,0.118674,0,greedy_fsm,112
631,80768,-16.3913,757.7,0.10,1.80,-0.000022,0.042609,0.321049,0.866299,0.195617,-1.000000,1.000000,-1.009380,0.668872,0,greedy_fsm,112
632,80896,-16.3913,757.7,0.10,1.80,-0.000566,0.084588,0.321778,0.743231,0.295787,-1.000000,1.000000,0.116162,0.587408,0,greedy_fsm,112
633,81024,-16.3913,757.7,0.10,1.80,-0.001241,0.004904,0.322158,0.720271,0.260282,-1.000000,1.000000,0.178795,0.007456,0,greedy_fsm,112
634,81152,-16.3913,757.7,0.10,1.80,-0.000622,0.129667,0.321950,0.742842,0.248624,-1.000000,1.000000,-0.308651,0.271918,0,greedy_fsm,112
635,81280,-16.3913,757.7,0.10,1.80,-0.000772,0.107180,0.321932,0.756723,0.246255,-1.000000,1.000000,-0.555632,0.011301,0,greedy_fsm,112
636,81408,-16.2421,785.8,0.10,1.80,-0.005087,2.120181,0.321918,0.857733,0.296152,-1.000000,1.000000,0.867420,0.826459,0,greedy_fsm,113
637,81536,-16.2421,785.8,0.10,1.80,0.000011,0.005618,0.321537,0.869794,0.185507,-1.000000,1.000000,1.361144,0.093210,0,greedy_fsm,113
638,81664,-16.2421,785.8,0.10,1.80,-0.000015,0.006509,0.321464,0.876936,0.185773,-1.000000,1.000000,0.011805,0.707796,0,greedy_fsm,113
639,81792,-16.2421,785.8,0.10,1.80,-0.000399,0.095004,0.321498,0.792734,0.331435,-1.000000,1.000000,-0.119110,0.599413,0,greedy_fsm,113
640,81920,-16.2421,785.8,0.10,1.80,-0.002271,0.000841,0.321983,0.762124,0.263233,-1.000000,1.000000,0.028582,0.018209,0,greedy_fsm,113
641,82048,-17.2648,795.0,0.10,1.90,-0.002672,2.183321,0.322638,0.822143,0.370160,-1.000000,1.000000,0.359585,0.723249,0,greedy_fsm,114
642,82176,-17.2648,795.0,0.10,1.90,-0.000037,0.023974,0.323359,0.875030,0.187487,-1.000000,1.000000,1.252702,0.109309,0,greedy_fsm,114
643,82304,-17.2648,795.0,0.10,1.90,-0.000050,0.023099,0.323860,0.859453,0.203684,-1.000000,1.000000,0.229961,0.970363,0,greedy_fsm,114
644,82432,-17.2648,795.0,0.10,1.90,0.000173,0.049791,0.324253,0.849943,0.406926,-1.000000,1.000000,-0.691009,0.728003,0,greedy_fsm,114
645,82560,-17.2648,795.0,0.10,1.90,-0.003025,0.003891,0.324691,0.799713,0.250058,-1.000000,1.000000,0.074689,0.058435,0,greedy_fsm,114
646,82688,-17.3678,799.8,0.10,1.90,-0.002904,2.144437,0.324895,0.848533,0.402450,-1.000000,1.000000,0.501826,0.941839,0,greedy_fsm,115
647,82816,-17.3678,799.8,0.10,1.90,-0.001190,0.009950,0.325039,0.875314,0.189334,-1.000000,1.000000,2.018698,0.091172,0,greedy_fsm,115
648,82944,-17.3678,799.8,0.10,1.90,-0.000004,0.064378,0.324841,0.868395,0.192148,-1.000000,1.000000,0.876303,0.941410,0,greedy_fsm,115
649,83072,-17.3678,799.8,0.10,1.90,-0.001646,0.091726,0.324564,0.862963,0.412360,-1.000000,1.000000,-1.106382,0.725556,0,greedy_fsm,115
650,83200,-17.9321,790.6,0.10,1.90,-0.000991,0.740706,0.324138,0.857853,0.280868,-1.000000,1.000000,-0.617240,0.393378,0,greedy_fsm,116
651,83328,-17.9321,790.6,0.10,1.90,-0.000025,0.065546,0.323135,0.869738,0.191722,-1.000000,1.000000,0.747659,0.855772,0,greedy_fsm,116
652,83456,-17.9321,790.6,0.10,1.90,0.000043,0.023918,0.322327,0.861981,0.205286,-1.000000,1.000000,0.544779,0.395767,0,greedy_fsm,116
653,83584,-17.9321,790.6,0.10,1.90,-0.000085,0.033450,0.322633,0.872659,0.194880,-1.000000,1.000000,-1.240850,0.590331,0,greedy_fsm,116
654,83712,-17.9321,790.6,0.10,1.90,-0.000153,0.057898,0.323724,0.804905,0.275286,-1.000000,1.000000,0.102192,0.373941,0,greedy_fsm,116
655,83840,-18.0907,786.6,0.10,1.90,-0.000775,2.204147,0.324852,0.825796,0.346632,-1.000000,1.000000,0.039176,0.298305,0,greedy_fsm,117
656,83968,-18.0907,786.6,0.10,1.90,0.000028,0.015323,0.325688,0.868563,0.192572,-1.000000,1.000000,1.034420,0.251111,0,greedy_fsm,117
657,84096,-18.0907,786.6,0.10,1.90,0.000008,0.031190,0.325801,0.860635,0.199562,-1.000000,1.000000,0.826937,0.271355,0,greedy_fsm,117
658,84224,-18.0907,786.6,0.10,1.90,-0.000268,0.073453,0.325829,0.854648,0.311385,-1.000000,1.000000,-0.784186,0.599952,0,greedy_fsm,117
659,84352,-18.0907,786.6,0.10,1.90,-0.001553,0.003065,0.325688,0.816397,0.226955,-1.000000,1.000000,0.007217,0.071017,0,greedy_fsm,117
660,84480,-18.0907,786.6,0.10,1.90,0.000048,0.001205,0.325419,0.865514,0.204665,-1.000000,1.000000,-0.057032,0.028642,0,greedy_fsm,117
661,84608,-17.8207,771.4,0.10,1.90,0.000003,1.576875,0.324881,0.859527,0.382285,-1.000000,1.000000,1.151841,0.963487,0,greedy_fsm,118
662,84736,-17.8207,771.4,0.10,1.90,0.000000,0.008256,0.324495,0.867514,0.193582,-1.000000,1.000000,1.972047,0.084648,0,greedy_fsm,118
663,84864,-17.8207,771.4,0.10,1.90,-0.000002,0.048511,0.324402,0.870185,0.189639,-1.000000,1.000000,-0.151322,1.254953,0,greedy_fsm,118
664,84992,-17.8207,771.4,0.10,1.90,-0.000749,0.092880,0.324642,0.840308,0.380278,-1.000000,1.000000,-0.644304,0.697246,0,greedy_fsm,118
665,85120,-19.9672,732.5,0.00,1.90,-0.001012,2.127777,0.325086,0.826634,0.221594,-1.000000,1.000000,-0.345069,0.092323,0,greedy_fsm,119
666,85248,-19.9672,732.5,0.00,1.90,-0.000008,0.016937,0.325677,0.870912,0.196662,-1.000000,1.000000,1.061169,0.825201,0,greedy_fsm,119
667,85376,-19.9672,732.5,0.00,1.90,-0.000028,0.004166,0.326088,0.871846,0.188889,-1.000000,1.000000,1.317856,0.119215,0,greedy_fsm,119
668,85504,-19.9672,732.5,0.00,1.90,-0.000004,0.045211,0.326029,0.862825,0.193389,-1.000000,1.000000,-1.404877,0.880162,0,greedy_fsm,119
669,85632,-19.9672,732.5,0.00,1.90,-0.000131,0.033339,0.326055,0.813569,0.292627,-1.000000,1.000000,-0.163184,0.536111,0,greedy_fsm,119
670,85760,-21.1600,702.7,0.00,1.90,-0.000587,2.116165,0.326397,0.848232,0.373671,-1.000000,1.000000,-0.293177,0.325928,0,greedy_fsm,120
671,85888,-21.1600,702.7,0.00,1.90,0.000018,0.018224,0.326612,0.866514,0.193361,-1.000000,1.000000,1.456456,0.223424,0,greedy_fsm,120
672,86016,-21.1600,702.7,0.00,1.90,-0.000005,0.002751,0.326460,0.869626,0.191166,-1.000000,1.000000,0.829887,0.386112,0,greedy_fsm,120
673,86144,-21.1600,702.7,0.00,1.90,-0.001155,0.186240,0.326346,0.863608,0.353116,-1.000000,1.000000,-0.511557,0.548652,0,greedy_fsm,120
674,86272,-21.1600,702.7,0.00,1.90,-0.000632,0.015279,0.326162,0.834297,0.233453,-1.000000,1.000000,0.021858,0.150308,0,greedy_fsm,120
675,86400,-21.8546,663.7,0.00,1.90,0.000020,1.596106,0.325693,0.863625,0.353839,-1.000000,1.000000,0.225966,0.879675,0,greedy_fsm,121
676,86528,-21.8546,663.7,0.00,1.90,-0.000026,0.032075,0.325604,0.870968,0.193432,-1.000000,1.000000,0.444693,0.424263,0,greedy_fsm,121
677,86656,-21.8546,663.7,0.00,1.90,0.000007,0.043508,0.325382,0.867822,0.203213,-1.000000,1.000000,-1.301025,0.568409,0,greedy_fsm,121
678,86784,-21.8546,663.7,0.00,1.90,-0.000184,0.037925,0.325134,0.844553,0.375807,-1.000000,1.000000,-0.696972,0.832595,0,greedy_fsm,121
679,86912,-21.8775,650.9,0.00,1.90,-0.001105,2.120204,0.325121,0.823604,0.332520,-1.000000,1.000000,-0.276334,0.245147,0,greedy_fsm,122
680,87040,-21.8775,650.9,0.00,1.90,-0.000046,0.015173,0.324992,0.863488,0.197794,-1.000000,1.000000,1.496554,0.316099,0,greedy_fsm,122
681,87168,-21.8775,650.9,0.00,1.90,-0.000069,0.036275,0.324965,0.875037,0.190827,-1.000000,1.000000,1.029703,0.407042,0,greedy_fsm,122
682,87296,-21.8775,650.9,0.00,1.90,-0.000329,0.077120,0.325372,0.865809,0.299267,-1.000000,1.000000,-1.157334,0.719903,0,greedy_fsm,122
683,87424,-21.8775,650.9,0.00,1.90,-0.001501,0.103145,0.325755,0.852372,0.208106,-1.000000,1.000000,0.459351,0.224346,0,greedy_fsm,122
684,87552,-21.4611,615.4,0.00,1.90,0.000001,1.550366,0.326278,0.861223,0.369966,-1.000000,1.000000,1.437313,1.043528,0,greedy_fsm,123
685,87680,-21.4611,615.4,0.00,1.90,-0.000046,0.015577,0.326859,0.859393,0.201937,-1.000000,1.000000,1.774999,0.280048,0,greedy_fsm,123
686,87808,-21.4611,615.4,0.00,1.90,0.000025,0.009569,0.327567,0.869091,0.193844,-1.000000,1.000000,0.296765,0.538959,0,greedy_fsm,123
687,87936,-21.4611,615.4,0.00,1.90,-0.000047,0.192027,0.327777,0.863944,0.391674,-1.000000,1.000000,-0.500517,0.237579,0,greedy_fsm,123
688,88064,-21.4512,605.4,0.00,1.90,-0.000479,2.116924,0.327667,0.869550,0.391965,-1.000000,1.000000,-0.141575,0.644373,0,greedy_fsm,124
