iteration,total_steps,average_team_return,average_episode_length,average_red_alive,average_blue_alive,actor_loss,critic_loss,entropy,action_mean_abs,action_std,action_min,action_max,value_mean,value_std,nan_detected,opponent_policy,episodes_completed
344,44032,13.3369,1000.0,1.80,1.90,-0.001705,0.042443,0.246237,0.606605,0.290144,-1.000000,1.000000,1.940876,0.012674,0,greedy_fsm,45
345,44160,13.3369,1000.0,1.80,1.90,-0.000572,0.034787,0.246147,0.606621,0.286492,-1.000000,1.000000,2.141893,0.011130,0,greedy_fsm,45
346,44288,13.3369,1000.0,1.80,1.90,0.000318,0.050455,0.245960,0.613217,0.287266,-1.000000,1.000000,2.326102,0.012221,0,greedy_fsm,45
347,44416,13.3369,1000.0,1.80,1.90,-0.001801,0.046719,0.245723,0.614496,0.268228,-1.000000,1.000000,2.417936,0.057536,0,greedy_fsm,45
348,44544,16.6126,1000.0,1.90,1.90,-0.000032,1.988304,0.245126,0.621476,0.279045,-1.000000,1.000000,2.377555,0.239197,0,greedy_fsm,46
349,44672,16.6126,1000.0,1.90,1.90,0.000281,0.011838,0.244979,0.618157,0.293603,-1.000000,1.000000,2.817390,0.084222,0,greedy_fsm,46
350,44800,16.6126,1000.0,1.90,1.90,-0.001363,0.002826,0.245300,0.602210,0.298096,-1.000000,1.000000,3.142830,0.053562,0,greedy_fsm,46
351,44928,16.6126,1000.0,1.90,1.90,-0.002953,0.009852,0.245726,0.617800,0.292982,-1.000000,1.000000,3.182651,0.011623,0,greedy_fsm,46
352,45056,16.6126,1000.0,1.90,1.90,-0.001831,0.043760,0.246130,0.617836,0.281508,-1.000000,1.000000,3.319406,0.023173,0,greedy_fsm,46
353,45184,16.6126,1000.0,1.90,1.90,0.000374,0.006286,0.246517,0.624915,0.297538,-1.000000,1.000000,3.354020,0.004313,0,greedy_fsm,46
354,45312,16.6126,1000.0,1.90,1.90,-0.000421,0.969967,0.247007,0.620859,0.301889,-1.000000,1.000000,3.196954,0.403784,0,greedy_fsm,46
355,45440,16.6126,1000.0,1.90,1.90,-0.003496,0.712837,0.247354,0.570888,0.341977,-1.000000,1.000000,1.673222,0.159036,0,greedy_fsm,46
356,45568,16.8068,1000.0,1.90,1.90,0.000367,0.120772,0.247731,0.617356,0.346196,-1.000000,1.000000,1.009332,0.903590,0,greedy_fsm,47
357,45696,16.8068,1000.0,1.90,1.90,-0.004771,0.026561,0.248261,0.616237,0.304069,-1.000000,1.000000,1.764350,0.081344,0,greedy_fsm,47
358,45824,16.8068,1000.0,1.90,1.90,-0.004231,0.032656,0.248468,0.608924,0.308270,-1.000000,1.000000,1.542474,0.059328,0,greedy_fsm,47
359,45952,16.8068,1000.0,1.90,1.90,-0.001608,0.021436,0.248392,0.619899,0.285212,-1.000000,1.000000,1.529849,0.046083,0,greedy_fsm,47
360,46080,16.8068,1000.0,1.90,1.90,0.000421,0.086290,0.248067,0.621609,0.274203,-1.000000,1.000000,1.483285,0.016575,0,greedy_fsm,47
361,46208,16.8068,1000.0,1.90,1.90,-0.005203,0.019734,0.247830,0.615127,0.291010,-1.000000,1.000000,1.144084,0.077399,0,greedy_fsm,47
362,46336,16.8068,1000.0,1.90,1.90,-0.001714,0.040663,0.248032,0.582714,0.345963,-1.000000,1.000000,0.404072,0.560884,0,greedy_fsm,47
363,46464,16.8068,1000.0,1.90,1.90,-0.003392,0.024718,0.248571,0.510529,0.281294,-1.000000,1.000000,-0.196054,0.128022,0,greedy_fsm,47
364,46592,15.5966,1000.0,1.80,1.90,-0.003634,0.481050,0.249025,0.607563,0.344140,-1.000000,1.000000,0.367785,0.427771,0,greedy_fsm,48
365,46720,15.5966,1000.0,1.80,1.90,-0.006337,0.018969,0.249528,0.629469,0.301652,-1.000000,1.000000,1.184032,0.088130,0,greedy_fsm,48
366,46848,15.5966,1000.0,1.80,1.90,0.000849,0.027301,0.249508,0.637782,0.308968,-1.000000,1.000000,1.192561,0.138011,0,greedy_fsm,48
367,46976,15.5966,1000.0,1.80,1.90,-0.003338,0.030955,0.249790,0.668638,0.295113,-1.000000,1.000000,1.309146,0.057155,0,greedy_fsm,48
368,47104,15.5966,1000.0,1.80,1.90,-0.002117,0.048112,0.250644,0.651850,0.283292,-1.000000,1.000000,1.619719,0.032004,0,greedy_fsm,48
369,47232,15.5966,1000.0,1.80,1.90,-0.000603,0.755975,0.251458,0.590230,0.323351,-1.000000,1.000000,-0.934896,1.029294,0,greedy_fsm,48
370,47360,15.5966,1000.0,1.80,1.90,-0.005495,0.210569,0.252454,0.541510,0.336436,-1.000000,1.000000,-0.797956,0.213379,0,greedy_fsm,48
371,47488,13.5750,987.3,1.60,1.90,-0.008460,1.667722,0.253175,0.656785,0.304920,-1.000000,1.000000,1.348770,0.467392,0,greedy_fsm,49
372,47616,13.5750,987.3,1.60,1.90,-0.002596,0.004664,0.253509,0.636433,0.310298,-1.000000,1.000000,1.694663,0.022301,0,greedy_fsm,49
373,47744,13.5750,987.3,1.60,1.90,-0.003629,0.007761,0.253823,0.634106,0.286981,-1.000000,1.000000,1.567053,0.041806,0,greedy_fsm,49
374,47872,13.5750,987.3,1.60,1.90,-0.001823,0.003494,0.254214,0.662073,0.279024,-1.000000,1.000000,1.547259,0.020736,0,greedy_fsm,49
375,48000,13.5750,987.3,1.60,1.90,-0.001874,0.012730,0.255134,0.673620,0.251839,-1.000000,1.000000,1.565590,0.012041,0,greedy_fsm,49
376,48128,13.5750,987.3,1.60,1.90,-0.000719,0.009691,0.255953,0.645980,0.283082,-1.000000,1.000000,1.614329,0.022532,0,greedy_fsm,49
377,48256,13.5750,987.3,1.60,1.90,-0.002093,0.022265,0.256528,0.666180,0.259650,-1.000000,1.000000,1.648012,0.005423,0,greedy_fsm,49
378,48384,14.7073,987.3,1.70,1.90,-0.002492,2.272167,0.256928,0.668251,0.263304,-1.000000,1.000000,1.656881,0.158456,0,greedy_fsm,50
379,48512,14.7073,987.3,1.70,1.90,-0.002436,0.017661,0.257591,0.682718,0.272016,-1.000000,1.000000,1.954210,0.133340,0,greedy_fsm,50
380,48640,14.7073,987.3,1.70,1.90,-0.002042,0.007415,0.258284,0.654492,0.241854,-1.000000,1.000000,2.427922,0.015775,0,greedy_fsm,50
381,48768,14.7073,987.3,1.70,1.90,0.000084,0.010269,0.258821,0.664740,0.240512,-1.000000,1.000000,2.545640,0.009629,0,greedy_fsm,50
382,48896,14.7073,987.3,1.70,1.90,-0.000752,0.006267,0.259452,0.679578,0.243383,-1.000000,1.000000,2.628810,0.015360,0,greedy_fsm,50
383,49024,14.7073,987.3,1.70,1.90,-0.002064,0.011740,0.260210,0.690780,0.229844,-1.000000,1.000000,2.640546,0.012674,0,greedy_fsm,50
384,49152,14.7073,987.3,1.70,1.90,0.001804,0.024963,0.260977,0.684161,0.234471,-1.000000,1.000000,2.547769,0.017113,0,greedy_fsm,50
385,49280,14.7073,987.3,1.70,1.90,-0.001633,0.064163,0.261687,0.698461,0.230475,-1.000000,1.000000,2.427680,0.010738,0,greedy_fsm,50
386,49408,15.9362,987.3,1.80,1.90,-0.003233,2.096063,0.262286,0.700810,0.258796,-1.000000,1.000000,2.148773,0.237213,0,greedy_fsm,51
387,49536,15.9362,987.3,1.80,1.90,0.000016,0.001461,0.262924,0.698020,0.263164,-1.000000,1.000000,2.200555,0.087711,0,greedy_fsm,51
388,49664,15.9362,987.3,1.80,1.90,-0.000538,0.003374,0.263540,0.686911,0.239553,-1.000000,1.000000,2.417033,0.029969,0,greedy_fsm,51
389,49792,15.9362,987.3,1.80,1.90,-0.000706,0.002411,0.263766,0.682076,0.252242,-1.000000,1.000000,2.400111,0.011028,0,greedy_fsm,51
390,49920,15.9362,987.3,1.80,1.90,-0.000920,0.007628,0.264250,0.690811,0.252659,-1.000000,1.000000,2.473265,0.039377,0,greedy_fsm,51
391,50048,15.9362,987.3,1.80,1.90,-0.005237,0.001742,0.264649,0.692465,0.258317,-1.000000,1.000000,2.476630,0.018515,0,greedy_fsm,51
392,50176,15.9362,987.3,1.80,1.90,-0.001731,0.010294,0.264642,0.697891,0.257026,-1.000000,1.000000,2.429223,0.015716,0,greedy_fsm,51
393,50304,15.9362,987.3,1.80,1.90,-0.001770,0.028214,0.264197,0.687507,0.255726,-1.000000,1.000000,2.374706,0.024614,0,greedy_fsm,51
394,50432,17.0529,987.3,1.90,1.90,-0.001370,2.071940,0.263517,0.708446,0.271896,-1.000000,1.000000,2.094254,0.289167,0,greedy_fsm,52
395,50560,17.0529,987.3,1.90,1.90,0.000487,0.006381,0.263115,0.688027,0.256017,-1.000000,1.000000,2.324416,0.077975,0,greedy_fsm,52
396,50688,17.0529,987.3,1.90,1.90,0.000560,0.014274,0.263113,0.690156,0.239589,-1.000000,1.000000,2.556231,0.071429,0,greedy_fsm,52
397,50816,17.0529,987.3,1.90,1.90,-0.000314,0.048388,0.263368,0.680506,0.256020,-1.000000,1.000000,2.614911,0.020977,0,greedy_fsm,52
398,50944,17.0529,987.3,1.90,1.90,-0.003335,0.586452,0.264033,0.679245,0.306564,-1.000000,1.000000,1.665171,0.928029,0,greedy_fsm,52
399,51072,17.0529,987.3,1.90,1.90,-0.005328,0.065356,0.264529,0.680787,0.301278,-1.000000,1.000000,0.437178,0.260373,0,greedy_fsm,52
400,51200,17.0529,987.3,1.90,1.90,-0.001217,0.146943,0.265290,0.618190,0.285625,-1.000000,1.000000,-0.507256,0.006029,0,greedy_fsm,52
401,51328,17.0529,987.3,1.90,1.90,-0.004213,0.105458,0.266391,0.614235,0.306142,-1.000000,1.000000,-0.533877,0.002985,0,greedy_fsm,52
402,51456,15.3036,987.3,1.80,1.90,-0.002866,0.495252,0.267604,0.679265,0.318132,-1.000000,1.000000,1.127029,0.976962,0,greedy_fsm,53
403,51584,15.3036,987.3,1.80,1.90,0.000275,0.008386,0.268523,0.693238,0.253462,-1.000000,1.000000,2.228373,0.082964,0,greedy_fsm,53
404,51712,15.3036,987.3,1.80,1.90,-0.001155,0.004953,0.269289,0.700362,0.271381,-1.000000,1.000000,2.221865,0.088331,0,greedy_fsm,53
405,51840,15.3036,987.3,1.80,1.90,-0.001353,0.110536,0.270410,0.696213,0.268907,-1.000000,1.000000,2.055747,0.041981,0,greedy_fsm,53
406,51968,15.3036,987.3,1.80,1.90,0.000778,0.003670,0.271112,0.695417,0.267118,-1.000000,1.000000,2.133045,0.056758,0,greedy_fsm,53
407,52096,15.3036,987.3,1.80,1.90,0.000326,0.008816,0.271393,0.704376,0.270707,-1.000000,1.000000,2.082096,0.019153,0,greedy_fsm,53
408,52224,15.3036,987.3,1.80,1.90,-0.000065,0.008586,0.271685,0.707135,0.271618,-1.000000,1.000000,1.931139,0.052970,0,greedy_fsm,53
409,52352,15.3036,987.3,1.80,1.90,-0.003335,0.017781,0.271599,0.699724,0.281787,-1.000000,1.000000,1.911416,0.043426,0,greedy_fsm,53
410,52480,15.9404,987.3,2.00,2.00,0.000529,2.042813,0.271183,0.720222,0.280744,-1.000000,1.000000,1.235852,0.357352,0,greedy_fsm,54
411,52608,15.9404,987.3,2.00,2.00,-0.002889,0.005393,0.270654,0.708856,0.271421,-1.000000,1.000000,1.860985,0.096691,0,greedy_fsm,54
412,52736,15.9404,987.3,2.00,2.00,-0.000625,0.004000,0.270365,0.719769,0.281186,-1.000000,1.000000,2.014576,0.092045,0,greedy_fsm,54
413,52864,15.9404,987.3,2.00,2.00,-0.001597,0.005338,0.270405,0.706933,0.285453,-1.000000,1.000000,2.118156,0.025494,0,greedy_fsm,54
414,52992,15.9404,987.3,2.00,2.00,-0.004199,0.335679,0.271033,0.681811,0.294407,-1.000000,1.000000,1.706738,0.735474,0,greedy_fsm,54
415,53120,15.9404,987.3,2.00,2.00,-0.003032,0.003498,0.271640,0.642646,0.367550,-1.000000,1.000000,0.116992,0.053411,0,greedy_fsm,54
416,53248,15.9404,987.3,2.00,2.00,-0.003111,0.002258,0.271736,0.622948,0.340786,-1.000000,1.000000,-0.021435,0.029486,0,greedy_fsm,54
417,53376,16.4838,987.3,2.10,2.00,0.000778,0.005624,0.271565,0.636627,0.356531,-1.000000,1.000000,-0.037569,0.123342,0,greedy_fsm,55
418,53504,16.4838,987.3,2.10,2.00,0.000138,0.070048,0.272030,0.704754,0.284989,-1.000000,1.000000,1.100602,0.347266,0,greedy_fsm,55
419,53632,16.4838,987.3,2.10,2.00,-0.001379,0.004958,0.273168,0.686679,0.265227,-1.000000,1.000000,1.589684,0.055582,0,greedy_fsm,55
420,53760,16.4838,987.3,2.10,2.00,0.000190,0.010294,0.274031,0.683369,0.261175,-1.000000,1.000000,1.313510,0.092185,0,greedy_fsm,55
421,53888,16.4838,987.3,2.10,2.00,-0.001569,0.024471,0.274562,0.682123,0.244168,-1.000000,1.000000,1.425056,0.046978,0,greedy_fsm,55
422,54016,16.4838,987.3,2.10,2.00,-0.011546,0.054841,0.274968,0.658163,0.351900,-1.000000,1.000000,0.061603,0.339030,0,greedy_fsm,55
423,54144,16.4838,987.3,2.10,2.00,-0.004075,0.003052,0.274981,0.663271,0.341887,-1.000000,1.000000,-0.058631,0.025256,0,greedy_fsm,55
424,54272,16.4838,987.3,2.10,2.00,-0.002506,0.000867,0.275144,0.671300,0.354125,-1.000000,1.000000,0.037567,0.017392,0,greedy_fsm,55
425,54400,13.1504,987.3,2.00,2.00,-0.005203,0.081484,0.275624,0.676789,0.347074,-1.000000,1.000000,0.145695,0.255978,0,greedy_fsm,56
426,54528,13.1504,987.3,2.00,2.00,-0.000939,0.025928,0.276228,0.749280,0.267171,-1.000000,1.000000,1.318346,0.237128,0,greedy_fsm,56
427,54656,13.1504,987.3,2.00,2.00,-0.005070,0.023143,0.276916,0.743232,0.259709,-1.000000,1.000000,1.574356,0.114649,0,greedy_fsm,56
428,54784,13.1504,987.3,2.00,2.00,-0.002115,0.071869,0.277807,0.794305,0.243944,-1.000000,1.000000,1.108600,0.123304,0,greedy_fsm,56
429,54912,13.1504,987.3,2.00,2.00,-0.001553,0.032601,0.278243,0.801072,0.236328,-1.000000,1.000000,1.078464,0.073746,0,greedy_fsm,56
430,55040,13.1504,987.3,2.00,2.00,-0.002859,0.084290,0.278550,0.639705,0.346407,-1.000000,1.000000,0.466746,0.418248,0,greedy_fsm,56
431,55168,13.1504,987.3,2.00,2.00,-0.004264,0.002344,0.279177,0.522098,0.312215,-1.000000,1.000000,-0.042647,0.007254,0,greedy_fsm,56
432,55296,13.1504,987.3,2.00,2.00,-0.002812,0.008704,0.279703,0.522067,0.312675,-1.000000,1.000000,-0.124773,0.005334,0,greedy_fsm,56
433,55424,10.9041,987.3,1.90,2.00,-0.006574,0.456701,0.280027,0.673767,0.344451,-1.000000,1.000000,0.110077,0.307149,0,greedy_fsm,57
434,55552,10.9041,987.3,1.90,2.00,-0.001508,0.046927,0.280352,0.802093,0.252601,-1.000000,1.000000,1.173102,0.190024,0,greedy_fsm,57
435,55680,10.9041,987.3,1.90,2.00,-0.002049,0.008455,0.280771,0.823719,0.232343,-1.000000,1.000000,1.381292,0.191986,0,greedy_fsm,57
436,55808,10.9041,987.3,1.90,2.00,-0.000728,0.018237,0.281390,0.847118,0.212048,-1.000000,1.000000,1.279043,0.027880,0,greedy_fsm,57
437,55936,10.9041,987.3,1.90,2.00,-0.000811,0.007010,0.282291,0.847131,0.201791,-1.000000,1.000000,1.490404,0.122180,0,greedy_fsm,57
438,56064,10.9041,987.3,1.90,2.00,-0.005041,0.061531,0.283416,0.718153,0.373569,-1.000000,1.000000,0.255582,0.695117,0,greedy_fsm,57
439,56192,10.9041,987.3,1.90,2.00,-0.001152,0.000777,0.284509,0.641479,0.372041,-1.000000,1.000000,-0.040060,0.015084,0,greedy_fsm,57
440,56320,10.9041,987.3,1.90,2.00,-0.001003,0.000200,0.285424,0.642200,0.373406,-1.000000,1.000000,-0.006891,0.015706,0,greedy_fsm,57
441,56448,12.4788,987.3,2.00,2.00,-0.000535,0.084311,0.286065,0.770456,0.334751,-1.000000,1.000000,0.673799,0.582459,0,greedy_fsm,58
442,56576,12.4788,987.3,2.00,2.00,-0.001863,0.012225,0.286631,0.817202,0.236931,-1.000000,1.000000,1.771137,0.072185,0,greedy_fsm,58
443,56704,12.4788,987.3,2.00,2.00,-0.000595,0.030808,0.287543,0.847386,0.208680,-1.000000,1.000000,1.611918,0.156667,0,greedy_fsm,58
444,56832,12.4788,987.3,2.00,2.00,-0.001456,0.017007,0.288538,0.842717,0.208947,-1.000000,1.000000,1.794411,0.049110,0,greedy_fsm,58
445,56960,12.4788,987.3,2.00,2.00,-0.000258,0.001769,0.289120,0.850131,0.209565,-1.000000,1.000000,1.790585,0.228425,0,greedy_fsm,58
446,57088,12.4788,987.3,2.00,2.00,-0.003242,0.157194,0.289263,0.723754,0.320437,-1.000000,1.000000,0.624445,0.297902,0,greedy_fsm,58
447,57216,12.4788,987.3,2.00,2.00,-0.002923,0.003256,0.289319,0.607166,0.305714,-1.000000,1.000000,0.053313,0.042167,0,greedy_fsm,58
448,57344,12.4788,987.3,2.00,2.00,-0.003919,0.002197,0.289733,0.571620,0.297884,-1.000000,1.000000,0.060285,0.059527,0,greedy_fsm,58
449,57472,13.6717,1000.0,2.10,2.00,-0.007727,0.470413,0.290176,0.804354,0.278694,-1.000000,1.000000,0.645752,0.526885,0,greedy_fsm,59
450,57600,13.6717,1000.0,2.10,2.00,0.000825,0.025634,0.290085,0.856973,0.196124,-1.000000,1.000000,1.508774,0.090169,0,greedy_fsm,59
451,57728,13.6717,1000.0,2.10,2.00,-0.000789,0.035242,0.289970,0.864418,0.186472,-1.000000,1.000000,1.310571,0.169326,0,greedy_fsm,59
452,57856,13.6717,1000.0,2.10,2.00,0.000353,0.002407,0.290111,0.859987,0.200431,-1.000000,1.000000,1.554876,0.066485,0,greedy_fsm,59
453,57984,13.6717,1000.0,2.10,2.00,-0.000889,0.164334,0.290519,0.825456,0.295119,-1.000000,1.000000,1.051198,0.243977,0,greedy_fsm,59
454,58112,13.6717,1000.0,2.10,2.00,-0.003135,0.070858,0.291032,0.649881,0.432046,-1.000000,1.000000,0.227730,0.401938,0,greedy_fsm,59
455,58240,13.6717,1000.0,2.10,2.00,-0.001919,0.042520,0.292083,0.564208,0.381754,-1.000000,1.000000,-0.272545,0.010179,0,greedy_fsm,59
456,58368,10.9826,1000.0,1.90,2.00,-0.002951,0.406756,0.292478,0.555533,0.372412,-1.000000,1.000000,-0.298085,0.008122,0,greedy_fsm,60
457,58496,10.9826,1000.0,1.90,2.00,-0.000364,0.088397,0.292587,0.860637,0.196377,-1.000000,1.000000,0.683958,0.536407,0,greedy_fsm,60
458,58624,10.9826,1000.0,1.90,2.00,-0.001392,0.029458,0.292530,0.866524,0.189616,-1.000000,1.000000,1.614215,0.113900,0,greedy_fsm,60
459,58752,10.9826,1000.0,1.90,2.00,-0.000003,0.012820,0.292260,0.868650,0.182390,-1.000000,1.000000,1.284964,0.185850,0,greedy_fsm,60
460,58880,10.9826,1000.0,1.90,2.00,-0.000023,0.013024,0.291889,0.875331,0.190122,-1.000000,1.000000,1.290173,0.307382,0,greedy_fsm,60
461,59008,10.9826,1000.0,1.90,2.00,-0.002531,0.016934,0.291440,0.768133,0.433579,-1.000000,1.000000,0.171120,0.281357,0,greedy_fsm,60
462,59136,10.9826,1000.0,1.90,2.00,-0.000073,0.014118,0.291588,0.565882,0.397213,-1.000000,1.000000,-0.170363,0.028777,0,greedy_fsm,60
463,59264,10.9826,1000.0,1.90,2.00,-0.002812,0.003735,0.292074,0.574787,0.402257,-1.000000,1.000000,-0.111756,0.013431,0,greedy_fsm,60
464,59392,8.6171,1000.0,1.70,2.00,-0.006097,0.438692,0.292585,0.614868,0.414572,-1.000000,1.000000,0.038129,0.183648,0,greedy_fsm,61
465,59520,8.6171,1000.0,1.70,2.00,-0.000080,0.042023,0.292830,0.869642,0.192457,-1.000000,1.000000,1.552575,0.410051,0,greedy_fsm,61
466,59648,8.6171,1000.0,1.70,2.00,-0.000234,0.002732,0.292599,0.868659,0.194183,-1.000000,1.000000,2.080124,0.117066,0,greedy_fsm,61
467,59776,8.6171,1000.0,1.70,2.00,-0.000048,0.017959,0.292450,0.870859,0.186663,-1.000000,1.000000,1.647947,0.082522,0,greedy_fsm,61
468,59904,8.6171,1000.0,1.70,2.00,0.000015,0.011598,0.292103,0.880208,0.187431,-1.000000,1.000000,1.902267,0.061712,0,greedy_fsm,61
469,60032,8.6171,1000.0,1.70,2.00,-0.000061,0.002335,0.291750,0.860469,0.195454,-1.000000,1.000000,1.501999,0.138434,0,greedy_fsm,61
470,60160,8.6171,1000.0,1.70,2.00,-0.000029,0.001967,0.291010,0.868324,0.197489,-1.000000,1.000000,1.592684,0.140551,0,greedy_fsm,61
471,60288,8.6171,1000.0,1.70,2.00,-0.000033,0.005783,0.290383,0.868780,0.188778,-1.000000,1.000000,2.050261,0.094868,0,greedy_fsm,61
472,60416,7.7470,1000.0,1.60,2.00,-0.000418,0.120128,0.290091,0.848622,0.275361,-1.000000,1.000000,1.442715,0.452261,0,greedy_fsm,62
473,60544,7.7470,1000.0,1.60,2.00,0.000007,0.016000,0.289824,0.872347,0.188587,-1.000000,1.000000,2.308926,0.170353,0,greedy_fsm,62
474,60672,7.7470,1000.0,1.60,2.00,-0.000001,0.013153,0.289629,0.872609,0.186446,-1.000000,1.000000,2.002280,0.085356,0,greedy_fsm,62
475,60800,7.7470,1000.0,1.60,2.00,-0.000003,0.022046,0.289426,0.870246,0.187274,-1.000000,1.000000,1.746961,0.037758,0,greedy_fsm,62
476,60928,7.7470,1000.0,1.60,2.00,-0.000043,0.029923,0.289317,0.880727,0.178554,-1.000000,1.000000,1.648074,0.062708,0,greedy_fsm,62
477,61056,7.7470,1000.0,1.60,2.00,-0.000035,0.007722,0.289795,0.869592,0.192078,-1.000000,1.000000,1.781538,0.178233,0,greedy_fsm,62
478,61184,7.7470,1000.0,1.60,2.00,-0.000022,0.011153,0.290425,0.870031,0.188526,-1.000000,1.000000,1.654473,0.038966,0,greedy_fsm,62
479,61312,7.7470,1000.0,1.60,2.00,0.000000,0.016783,0.291211,0.871052,0.190761,-1.000000,1.000000,1.311806,0.101298,0,greedy_fsm,62
480,61440,9.7631,1000.0,1.80,2.00,-0.000136,2.303325,0.292129,0.872457,0.187394,-1.000000,1.000000,1.028904,0.629080,0,greedy_fsm,63
481,61568,9.7631,1000.0,1.80,2.00,-0.000035,0.021175,0.293569,0.874765,0.188895,-1.000000,1.000000,2.116729,0.166952,0,greedy_fsm,63
482,61696,9.7631,1000.0,1.80,2.00,-0.000043,0.012833,0.294764,0.877543,0.187635,-1.000000,1.000000,2.614973,0.055712,0,greedy_fsm,63
483,61824,9.7631,1000.0,1.80,2.00,-0.000060,0.005399,0.295700,0.875412,0.187685,-1.000000,1.000000,2.564225,0.105804,0,greedy_fsm,63
484,61952,9.7631,1000.0,1.80,2.00,-0.000025,0.065567,0.296415,0.876405,0.176837,-1.000000,1.000000,2.505088,0.042834,0,greedy_fsm,63
485,62080,9.7631,1000.0,1.80,2.00,0.000020,0.030461,0.297006,0.874100,0.189328,-1.000000,1.000000,2.221660,0.047176,0,greedy_fsm,63
486,62208,9.7631,1000.0,1.80,2.00,-0.000445,0.163768,0.297396,0.769201,0.400935,-1.000000,1.000000,1.136396,0.752032,0,greedy_fsm,63
487,62336,9.7631,1000.0,1.80,2.00,-0.003909,0.005391,0.297796,0.691870,0.443262,-1.000000,1.000000,0.055486,0.017170,0,greedy_fsm,63
488,62464,8.3262,1000.0,1.70,2.00,-0.000605,0.094329,0.297814,0.825661,0.328101,-1.000000,1.000000,0.408993,0.605465,0,greedy_fsm,64
489,62592,8.3262,1000.0,1.70,2.00,-0.000195,0.011571,0.297325,0.866164,0.192685,-1.000000,1.000000,1.567912,0.120044,0,greedy_fsm,64
490,62720,8.3262,1000.0,1.70,2.00,0.000019,0.022549,0.296686,0.868682,0.191083,-1.000000,1.000000,1.635804,0.098175,0,greedy_fsm,64
491,62848,8.3262,1000.0,1.70,2.00,-0.000015,0.005108,0.296593,0.874313,0.187304,-1.000000,1.000000,1.532818,0.204499,0,greedy_fsm,64
492,62976,8.3262,1000.0,1.70,2.00,-0.000008,0.011880,0.296876,0.871763,0.182527,-1.000000,1.000000,1.585612,0.071588,0,greedy_fsm,64
493,63104,8.3262,1000.0,1.70,2.00,-0.000027,0.041482,0.297267,0.865384,0.200006,-1.000000,1.000000,1.347157,0.097354,0,greedy_fsm,64
494,63232,8.3262,1000.0,1.70,2.00,-0.000903,0.041530,0.297581,0.823686,0.341814,-1.000000,1.000000,0.727119,0.365449,0,greedy_fsm,64
495,63360,8.3262,1000.0,1.70,2.00,-0.006857,0.010996,0.297440,0.734042,0.447663,-1.000000,1.000000,-0.098708,0.092269,0,greedy_fsm,64
496,63488,8.7733,1000.0,1.70,2.00,-0.000026,0.077205,0.297421,0.863565,0.228772,-1.000000,1.000000,0.662155,0.715547,0,greedy_fsm,65
497,63616,8.7733,1000.0,1.70,2.00,0.000001,0.005659,0.297463,0.863548,0.196699,-1.000000,1.000000,1.592600,0.071101,0,greedy_fsm,65
498,63744,8.7733,1000.0,1.70,2.00,-0.000024,0.015136,0.297303,0.870369,0.185282,-1.000000,1.000000,1.685616,0.057866,0,greedy_fsm,65
499,63872,8.7733,1000.0,1.70,2.00,0.000021,0.006393,0.296817,0.865951,0.194319,-1.000000,1.000000,1.392835,0.105399,0,greedy_fsm,65
500,64000,8.7733,1000.0,1.70,2.00,-0.000050,0.023916,0.297022,0.869778,0.190483,-1.000000,1.000000,1.406410,0.140621,0,greedy_fsm,65
501,64128,8.7733,1000.0,1.70,2.00,0.000014,0.003284,0.297849,0.871127,0.190163,-1.000000,1.000000,1.482762,0.184041,0,greedy_fsm,65
502,64256,8.7733,1000.0,1.70,2.00,-0.000027,0.005049,0.298440,0.865121,0.192350,-1.000000,1.000000,1.738989,0.045199,0,greedy_fsm,65
503,64384,9.8700,1000.0,1.80,2.00,-0.000007,2.280664,0.298786,0.873567,0.189896,-1.000000,1.000000,1.344545,0.610536,0,greedy_fsm,66
504,64512,9.8700,1000.0,1.80,2.00,-0.000012,0.022566,0.299072,0.867305,0.185350,-1.000000,1.000000,1.674825,0.515721,0,greedy_fsm,66
505,64640,9.8700,1000.0,1.80,2.00,0.000007,0.005836,0.299619,0.873717,0.190140,-1.000000,1.000000,2.590575,0.043127,0,greedy_fsm,66
506,64768,9.8700,1000.0,1.80,2.00,-0.000002,0.000779,0.299906,0.870639,0.191431,-1.000000,1.000000,2.579030,0.083611,0,greedy_fsm,66
507,64896,9.8700,1000.0,1.80,2.00,-0.000007,0.023660,0.299937,0.862823,0.198077,-1.000000,1.000000,2.427608,0.031519,0,greedy_fsm,66
508,65024,9.8700,1000.0,1.80,2.00,-0.000035,0.031277,0.299691,0.872027,0.188491,-1.000000,1.000000,2.492436,0.067303,0,greedy_fsm,66
509,65152,9.8700,1000.0,1.80,2.00,-0.000458,0.103719,0.299448,0.811999,0.348611,-1.000000,1.000000,1.434050,0.890022,0,greedy_fsm,66
510,65280,9.8700,1000.0,1.80,2.00,-0.001147,0.025449,0.299327,0.740705,0.462268,-1.000000,1.000000,-0.107985,0.163854,0,greedy_fsm,66
511,65408,10.2142,1000.0,1.80,2.00,-0.002310,0.439513,0.299020,0.679187,0.423020,-1.000000,1.000000,0.162857,0.314385,0,greedy_fsm,67
512,65536,10.2142,1000.0,1.80,2.00,-0.000003,0.035644,0.299055,0.876562,0.186297,-1.000000,1.000000,1.792087,0.274189,0,greedy_fsm,67
513,65664,10.2142,1000.0,1.80,2.00,0.000004,0.002213,0.299191,0.860710,0.196980,-1.000000,1.000000,2.085533,0.060870,0,greedy_fsm,67
