Iteration,Step,ActorLoss,CriticLoss,LatentEntropy,RedMeanReward,RedWinRate,RedRewardStd,WinRateRecent,RedMissiles,BlueMissiles,Episodes,RedWins,BlueWins,Draws,RedAliveMean,BlueAliveMean,RedDeathsMissile,RedDeathsCrash,BlueDeathsMissile,BlueDeathsCrash,RedMissileHits,BlueMissileHits,RedMissileHitRate,BlueMissileHitRate,KD_Red_AllDeaths,KD_Red_MissileOnly,RWR,RWRDenominatorZero,RewardVersion,RewardMode,ObsNormalization,PIDProfile,PIDThrottleBase,MissileGuidanceMode,CheckpointSchema,ActionDistribution,AltitudeRewardConfigVersion,AltitudeRewardConfig,r_pitch_team_sum,r_pitch_per_agent_mean,r_roll_team_sum,r_roll_per_agent_mean,r_alt_team_sum,r_alt_per_agent_mean,r_bound_team_sum,r_bound_per_agent_mean,r_vel_team_sum,r_vel_per_agent_mean,r_adv_team_sum,r_adv_per_agent_mean,r_end_team,ActionStdMean,ActionStdMin,ActionStdMax,ActionLogStdMean,LaunchDiagRedGeometryOk,LaunchDiagBlueGeometryOk,LaunchDiagRedLaunches,LaunchDiagBlueLaunches,LaunchDiagRedRangeOk,LaunchDiagRedAoOk,LaunchDiagRedTaOk,LaunchDiagBlueRangeOk,LaunchDiagBlueAoOk,LaunchDiagBlueTaOk,LaunchDiagRedEngagedBlocked,LaunchDiagBlueEngagedBlocked,LaunchDiagRedCooldownBlocked,LaunchDiagBlueCooldownBlocked,LaunchDiagRedKillCooldownBlocked,LaunchDiagBlueKillCooldownBlocked,LaunchDiagRedLockMature,LaunchDiagBlueLockMature,RedGeometryToLaunchRate,BlueGeometryToLaunchRate,RedRangeToGeometryRate,BlueRangeToGeometryRate,RedLaunchRangeMean,RedLaunchRangeP25,RedLaunchRangeP50,RedLaunchRangeP75,RedLaunchAoDegMean,RedLaunchAoDegP50,RedLaunchTaDegMean,RedLaunchTaDegP50,RedLaunchClosingSpeedMean,RedLaunchAltitudeDiffAbsMean,RedLaunchHitRateFromQualityRecords,BlueLaunchRangeMean,BlueLaunchRangeP25,BlueLaunchRangeP50,BlueLaunchRangeP75,BlueLaunchAoDegMean,BlueLaunchAoDegP50,BlueLaunchTaDegMean,BlueLaunchTaDegP50,BlueLaunchClosingSpeedMean,BlueLaunchAltitudeDiffAbsMean,BlueLaunchHitRateFromQualityRecords,RedActionAbsMean,RedActionNearBoundFrac,RedActionNearBoundFracPitch,RedActionNearBoundFracHeading,RedActionNearBoundFracVelocity
220,440000,-0.295745,68.128788,6.160141,-378.4519,0.000688,73.3030,0.000000,0.2,10.8,1453,1,1452,0,0.0200,2.9000,3810,547,58,2,58,3810,0.436090,0.383493,0.013771,0.015223,0.000689,0,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.000000,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",-1.318031,-0.439344,-0.176572,-0.058857,39.481772,13.160591,0.000000,0.000000,0.000000,0.000000,-330.038872,-110.012957,-86.400000,1.896449,1.838151,1.927109,0.639744,0,1283,0,44,125227,14430,9687,53256,39125,12049,451,72665,0,15,0,0,0,59,0.000000,0.034295,0.000000,0.024091,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3764.246881,2977.224122,3788.153187,4187.930146,28.197405,28.962605,137.461317,143.943092,4.226628,1853.204773,0.153846,0.786615,0.123062,0.162910,0.103566,0.102710
221,442000,-0.409001,61.517003,6.186768,-379.9133,0.000687,72.9748,0.000000,0.2,10.6,1456,1,1455,0,0.0200,2.9000,3816,550,58,2,58,3816,0.429630,0.381753,0.013743,0.015199,0.000687,0,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.000000,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",-1.316013,-0.438671,-0.177284,-0.059095,38.952861,12.984287,0.000000,0.000000,0.000000,0.000000,-330.972628,-110.324209,-86.400000,1.908951,1.855309,1.936952,0.646354,30,1604,2,61,138507,16564,19983,53015,38416,14907,634,96614,0,1,0,0,2,62,0.066667,0.038030,0.000217,0.030256,6995.851394,5504.906691,6995.851394,8486.796097,22.383908,22.383908,125.127323,125.127323,130.622023,3859.092017,0.000000,4646.243987,3555.125565,4031.047641,5525.424769,22.082663,18.688807,148.393130,163.118026,-4.163918,1983.660117,0.103448,0.787301,0.124990,0.171637,0.094858,0.108476
222,444000,-0.350671,80.890021,6.205019,-386.1739,0.000685,78.1632,0.000000,0.2,10.9,1459,1,1458,0,0.0200,2.9000,3822,553,58,2,58,3822,0.420290,0.380147,0.013714,0.015175,0.000686,0,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.000000,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",-1.304162,-0.434721,-0.177035,-0.059012,40.629953,13.543318,0.000000,0.000000,0.000000,0.000000,-338.922420,-112.974140,-86.400000,1.920127,1.870046,1.945933,0.652220,45,1477,3,58,124095,18839,25853,41868,30438,9147,7037,103707,0,0,0,0,3,58,0.066667,0.039269,0.000363,0.035278,7206.040135,5828.613164,5909.921312,7935.407694,40.569236,39.764149,117.652792,106.574602,67.932506,1671.146244,0.250000,4684.481640,3861.804788,4477.794162,5601.518268,20.466670,14.483213,151.551559,160.544853,-12.127014,1863.128843,0.120690,0.789223,0.131352,0.203020,0.089645,0.101390
223,446000,-0.140446,26.632332,6.228700,-384.2660,0.000684,79.0716,0.000000,0.3,11.0,1461,1,1460,0,0.0200,2.8600,3827,554,60,2,60,3827,0.428571,0.378536,0.014152,0.015678,0.000685,0,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.000000,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",-1.287172,-0.429057,-0.175303,-0.058434,40.973234,13.657745,0.000000,0.000000,0.000000,0.000000,-338.576522,-112.858841,-85.200000,1.940582,1.885719,1.983268,0.662766,30,1534,2,56,104827,8713,20556,28906,15437,15642,2995,87816,0,1,0,0,2,57,0.066667,0.036506,0.000286,0.053069,3476.466072,3426.546907,3476.466072,3526.385237,43.668868,43.668868,151.870895,151.870895,47.999288,1693.196176,0.500000,4068.499561,3194.968935,3724.344548,4384.850972,22.859708,18.759672,150.869070,156.082572,-6.436335,1727.106735,0.145161,0.781976,0.120283,0.168967,0.087521,0.104362
224,448000,-0.329443,113.191203,6.259480,-393.8084,0.000682,89.7559,0.000000,0.2,11.8,1466,1,1465,0,0.0200,2.9000,3839,557,60,2,60,3839,0.428571,0.378003,0.014104,0.015629,0.000683,0,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.000000,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",-1.272382,-0.424127,-0.174942,-0.058314,43.493324,14.497775,0.000000,0.000000,0.000000,0.000000,-349.454154,-116.484718,-86.400000,1.958656,1.897861,2.004176,0.671996,0,1324,0,46,117038,17753,10051,47568,40795,7339,0,75370,0,2,0,0,0,48,0.000000,0.034743,0.000000,0.027834,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4246.007687,3648.487423,4267.214062,4679.939763,24.816237,23.423115,138.994010,138.792134,14.750267,2123.382941,0.217391,0.787626,0.128672,0.177983,0.102283,0.105750
225,450000,-0.292354,76.176429,6.287540,-396.0425,0.000680,96.7597,0.000000,0.2,12.3,1471,1,1470,0,0.0400,2.9200,3848,562,60,2,60,3848,0.419580,0.377255,0.014059,0.015593,0.000680,0,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.000000,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",-1.309617,-0.436539,-0.175556,-0.058519,45.197755,15.065918,0.000000,0.000000,0.000000,0.000000,-353.354829,-117.784943,-86.400000,1.977096,1.919125,2.030418,0.681363,64,1279,3,44,114887,18265,12261,48946,40009,6394,2559,73121,15,0,0,0,18,44,0.046875,0.034402,0.000557,0.026131,6632.900813,6561.455907,6627.954821,6701.872722,41.132298,42.369863,116.605347,114.016623,49.238399,2705.130513,0.000000,4295.805319,3786.361279,4314.369544,4872.516735,23.753668,21.998648,134.156499,133.701313,29.625978,2198.975226,0.181818,0.789948,0.134802,0.204993,0.095154,0.104258
226,452000,-0.267273,99.147508,6.316120,-399.4829,0.000677,95.4767,0.000000,0.3,12.4,1477,1,1476,0,0.0400,2.9000,3861,567,61,2,61,3861,0.426573,0.376793,0.014228,0.015799,0.000678,0,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.000000,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",-1.343081,-0.447694,-0.181027,-0.060342,45.115841,15.038614,0.000000,0.000000,0.000000,0.000000,-357.274383,-119.091461,-85.800000,1.998212,1.940683,2.061122,0.691949,0,1447,0,47,145278,25285,3121,85385,71413,8225,1832,62320,0,0,0,0,0,47,0.000000,0.032481,0.000000,0.016947,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.333333,3607.509594,2982.410290,3719.822839,4057.124642,24.139626,22.715145,133.100212,129.441598,9.039937,1899.206170,0.285714,0.792081,0.139361,0.201626,0.101890,0.114566
227,454000,-0.296487,74.796703,6.348887,-406.2232,0.000675,95.0389,0.000000,0.3,12.4,1481,1,1480,0,0.0400,2.9000,3867,573,61,2,61,3867,0.426573,0.375510,0.014189,0.015775,0.000676,0,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.000000,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",-1.365248,-0.455083,-0.185153,-0.061718,43.985013,14.661671,0.000000,0.000000,0.000000,0.000000,-362.857607,-120.952536,-85.800000,2.020611,1.960073,2.082016,0.703096,0,1382,0,51,128582,15252,16193,45274,33390,9278,0,86804,0,11,0,0,0,62,0.000000,0.036903,0.000000,0.030525,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3673.889302,3186.948257,3552.589771,4224.361230,23.385784,21.996609,153.356502,162.358968,-6.817518,1809.945787,0.137255,0.792675,0.148934,0.204898,0.114014,0.127891
228,456000,-0.228513,62.879071,6.385108,-410.2024,0.000674,95.6056,0.000000,0.3,12.3,1484,1,1483,0,0.0200,2.9000,3874,575,61,2,61,3874,0.423611,0.374589,0.014160,0.015746,0.000674,0,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.000000,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",-1.368616,-0.456205,-0.186587,-0.062196,41.803398,13.934466,0.000000,0.000000,0.000000,0.000000,-364.050393,-121.350131,-86.400000,2.047360,1.978878,2.113877,0.716188,15,1214,1,44,97437,15144,13873,32472,25189,7377,938,77770,0,0,0,0,1,44,0.066667,0.036244,0.000154,0.037386,5545.769618,5545.769618,5545.769618,5545.769618,42.726482,42.726482,156.865670,156.865670,189.919404,5339.417650,0.000000,4419.862737,3779.075376,4225.286876,4741.442416,22.507221,19.487476,143.576473,150.530261,13.476184,2166.872498,0.183673,0.790668,0.136325,0.194319,0.094254,0.120400
229,458000,-0.440402,125.831806,6.417881,-408.8053,0.000671,89.0105,0.000000,0.3,11.9,1490,1,1489,0,0.0200,2.9000,3889,578,61,2,61,3889,0.417808,0.374410,0.014103,0.015685,0.000672,0,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.000000,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",-1.334391,-0.444797,-0.184968,-0.061656,40.503487,13.501162,0.000000,0.000000,0.000000,0.000000,-361.389293,-120.463098,-86.400000,2.062981,1.992926,2.129751,0.723784,30,1280,2,45,148475,27562,14179,79191,63433,11323,1571,70927,0,20,0,0,2,65,0.066667,0.035156,0.000202,0.016163,7313.615831,7263.620176,7313.615831,7363.611486,42.737908,42.737908,129.081256,129.081256,25.799064,1367.849960,0.000000,3740.628362,3183.392976,3699.764402,4130.666983,26.887679,28.647454,139.820349,151.401474,-9.499057,1929.948026,0.351351,0.798442,0.147094,0.211193,0.106673,0.123415
230,460000,-0.219592,80.736236,6.441402,-402.3976,0.000670,81.5512,0.000000,0.3,11.6,1492,1,1491,0,0.0200,2.9000,3893,580,61,2,61,3893,0.414966,0.373036,0.014085,0.015669,0.000671,0,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.000000,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",-1.372604,-0.457535,-0.187862,-0.062621,39.787403,13.262468,0.000000,0.000000,0.000000,0.000000,-354.224354,-118.074785,-86.400000,2.081777,2.009715,2.145136,0.732863,15,1219,1,49,110017,12454,23259,28081,18875,7463,1354,93291,0,0,0,0,1,49,0.066667,0.040197,0.000136,0.043410,6613.036054,6613.036054,6613.036054,6613.036054,37.912982,37.912982,90.820732,90.820732,190.164724,5386.237872,0.000000,3972.094401,3239.194618,3717.070078,4585.356445,22.704674,20.372803,148.641308,149.166552,3.450645,1490.992631,0.181818,0.788405,0.138922,0.182353,0.108824,0.125588
231,462000,-0.437027,109.398568,6.465179,-413.6556,0.000668,84.3317,0.000000,0.3,11.9,1498,1,1497,0,0.0200,2.9400,3909,582,61,2,61,3909,0.412162,0.373103,0.014028,0.015605,0.000668,0,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.000000,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",-1.323644,-0.441215,-0.185096,-0.061699,40.607414,13.535805,0.000000,0.000000,0.000000,0.000000,-365.154063,-121.718021,-87.600000,2.094141,2.012675,2.159904,0.738714,15,942,1,41,125154,27581,14989,74939,55954,13057,1133,60077,0,2,0,0,1,43,0.066667,0.043524,0.000120,0.012570,4720.284411,4720.284411,4720.284411,4720.284411,42.961456,42.961456,108.948155,108.948155,141.078303,4596.703005,0.000000,4279.038827,3174.971112,3878.831737,4964.585550,29.692199,35.111063,144.305019,153.992025,-8.663666,2117.802316,0.205128,0.800460,0.157315,0.235448,0.113005,0.123492
232,464000,-0.333607,64.931792,6.483356,-422.8512,0.000666,93.3858,0.000000,0.3,12.2,1501,1,1500,0,0.0200,2.9400,3916,584,61,2,61,3916,0.412162,0.371960,0.014000,0.015577,0.000667,0,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.000000,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",-1.282035,-0.427345,-0.182781,-0.060927,41.882899,13.960966,0.000000,0.000000,0.000000,0.000000,-375.669114,-125.223038,-87.600000,2.108351,2.018118,2.173405,0.745413,0,1452,0,51,118935,12428,15734,29510,21066,7685,5,95031,0,1,0,0,0,52,0.000000,0.035124,0.000000,0.049204,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4500.129549,3595.957168,4249.633231,5313.217892,21.371866,15.660794,149.501593,157.218388,-12.332429,1913.609933,0.148148,0.796481,0.147711,0.187734,0.119493,0.135906
233,466000,-0.294553,78.673347,6.508127,-423.3437,0.000664,92.9798,0.000000,0.3,12.2,1506,1,1505,0,0.0200,2.9400,3928,587,61,2,61,3928,0.406667,0.371337,0.013953,0.015530,0.000664,0,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.000000,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",-1.286024,-0.428675,-0.181414,-0.060471,40.522996,13.507665,0.000000,0.000000,0.000000,0.000000,-374.799191,-124.933064,-87.600000,2.130033,2.030370,2.189939,0.755574,52,1349,2,50,134991,22933,12419,63714,55677,5433,43,73828,15,0,0,0,17,50,0.038462,0.037064,0.000385,0.021173,4666.536156,4653.004810,4666.536156,4680.067502,39.717774,39.717774,107.408752,107.408752,167.370480,1230.420884,0.000000,4369.140523,3381.148392,4045.751800,5123.373405,24.799836,23.433403,132.559983,127.662118,5.664870,2089.010051,0.255814,0.802692,0.166276,0.227545,0.122624,0.148659
234,468000,-0.245494,73.212749,6.540666,-417.6562,0.000663,91.6581,0.000000,0.3,12.0,1509,1,1508,0,0.0200,2.9400,3934,590,61,2,61,3934,0.403974,0.370468,0.013926,0.015506,0.000663,0,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.000000,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",-1.298482,-0.432827,-0.183599,-0.061200,39.920184,13.306728,0.000000,0.000000,0.000000,0.000000,-368.494186,-122.831395,-87.600000,2.155508,2.062699,2.219264,0.767535,15,1128,1,41,128131,15740,20289,52410,30500,14546,1491,80304,0,7,0,0,1,48,0.066667,0.036348,0.000117,0.021523,9203.182196,9203.182196,9203.182196,9203.182196,43.105376,43.105376,139.186525,139.186525,18.621832,5436.124855,0.000000,4133.522200,3019.848950,3982.698515,4577.698230,25.741393,21.197572,158.728155,166.821000,-33.617821,1826.645418,0.176471,0.803960,0.167252,0.225196,0.115437,0.161125
235,470000,-0.399764,91.681762,6.572565,-412.4979,0.000661,81.4057,0.000000,0.2,12.5,1513,1,1512,0,0.0200,2.9800,3943,593,61,2,61,3943,0.403974,0.368677,0.013889,0.015470,0.000661,0,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.000000,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",-1.278374,-0.426125,-0.178780,-0.059593,40.321442,13.440481,0.000000,0.000000,0.000000,0.000000,-362.562040,-120.854013,-88.800000,2.173337,2.085824,2.233654,0.775834,0,2317,0,76,102446,20559,7420,43178,34272,11934,0,60393,0,528,0,0,0,604,0.000000,0.032801,0.000000,0.053662,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4251.374287,3332.251598,4566.871047,4638.093480,20.280092,14.559353,140.277251,156.561282,15.149116,1730.945983,0.066667,0.801743,0.158259,0.202795,0.122359,0.149625
236,472000,-0.264445,60.992793,6.595924,-415.6628,0.000660,83.5193,0.000000,0.2,12.3,1515,1,1514,0,0.0200,2.9800,3947,595,61,2,61,3947,0.401316,0.367129,0.013871,0.015455,0.000661,0,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.000000,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",-1.267925,-0.422642,-0.176969,-0.058990,39.936529,13.312176,0.000000,0.000000,0.000000,0.000000,-365.354267,-121.784756,-88.800000,2.190382,2.113031,2.251879,0.783726,22,1417,1,56,134663,6445,18774,42817,19906,17016,1415,93261,0,31,0,0,1,87,0.045455,0.039520,0.000163,0.033094,2497.825448,2497.825448,2497.825448,2497.825448,33.357786,33.357786,92.437386,92.437386,248.835557,346.872335,0.000000,3949.817380,3305.223153,3923.137475,4366.543291,25.294251,24.242484,150.931931,166.968689,-18.817103,1826.971713,0.080000,0.803937,0.164112,0.206395,0.121036,0.164905
237,474000,-0.418857,121.513727,6.620361,-411.4101,0.000657,78.2652,0.000000,0.2,11.6,1521,1,1520,0,0.0000,2.9800,3960,600,61,2,61,3960,0.401316,0.367041,0.013816,0.015404,0.000658,0,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.000000,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",-1.239964,-0.413321,-0.176880,-0.058960,37.084539,12.361513,0.000000,0.000000,0.000000,0.000000,-357.677641,-119.225880,-89.400000,2.206675,2.128444,2.274170,0.791116,0,837,0,38,136479,27563,15033,73086,55401,9776,866,65769,0,15,0,0,0,53,0.000000,0.045400,0.000000,0.011452,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,4032.420385,3590.616913,4081.489922,4525.715721,26.301877,26.743754,137.336568,139.892545,7.919870,2032.706251,0.341463,0.815071,0.184320,0.240030,0.133858,0.179070
238,476000,-0.321814,36.113305,6.643009,-413.3923,0.000657,78.8615,0.000000,0.2,11.9,1522,1,1521,0,0.0000,2.9800,3962,601,61,2,61,3962,0.401316,0.365566,0.013807,0.015396,0.000657,0,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.000000,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",-1.240030,-0.413343,-0.178060,-0.059353,38.507061,12.835687,0.000000,0.000000,0.000000,0.000000,-361.081075,-120.360358,-89.400000,2.226015,2.134182,2.303295,0.799718,9,1259,0,49,102732,6048,15875,26399,17402,6565,0,84891,0,0,0,0,0,49,0.000000,0.038920,0.000088,0.047691,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4477.249293,3509.056620,4365.189995,5031.410006,19.344286,15.103239,150.392412,165.740092,-11.639888,1787.849471,0.080000,0.798430,0.161071,0.199874,0.130530,0.152808
239,478000,-0.503046,107.102749,6.663910,-410.2183,0.000654,81.6554,0.000000,0.2,12.6,1528,1,1527,0,0.0000,2.9800,3973,608,62,2,62,3973,0.405229,0.365401,0.013971,0.015605,0.000655,0,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.000000,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",-1.224026,-0.408009,-0.172736,-0.057579,43.103668,14.367889,0.000000,0.000000,0.000000,0.000000,-362.525021,-120.841674,-89.400000,2.236512,2.147119,2.308905,0.804463,15,890,1,35,114064,24085,6981,59353,51682,7152,1513,61366,0,11,0,0,1,46,0.066667,0.039326,0.000132,0.014995,5069.727200,5069.727200,5069.727200,5069.727200,43.442574,43.442574,109.062941,109.062941,130.026458,4055.154189,0.000000,4527.855373,3609.337630,4085.603989,5263.493776,22.048799,18.107269,134.470169,140.527900,5.994741,2254.020368,0.352941,0.812654,0.191262,0.244183,0.146981,0.182622
